,id,pmid,source,doi,authors,journal,title,abstract,year,language
39,40,PUBMED 31169571,Cochrane,10.2106/JBJS.18.01322,"Mohtadi, NG; Chan, DS",Cochrane,"A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: patient-Reported and Clinical Outcomes at 5-Year Follow-up","BACKGROUND: This randomized clinical trial evaluated the 5‐year, disease‐specific quality‐of‐life outcomes of patients treated for anterior cruciate ligament (ACL) deficiency with use of a patellar tendon, single‐bundle quadruple‐stranded hamstring, or double‐bundle hamstring reconstruction. METHODS: Patients (n = 110 per group; 183 male; 14 to 50 years of age) were randomly allocated to anatomically positioned ACL reconstruction with use of a patellar tendon graft (patellar tendon group; mean age, 28.7 years), quadruple‐stranded hamstring tendon construct (hamstring tendon group; mean age, 28.5 years), or double‐bundle hamstring tendon construct (double‐bundle group; mean age, 28.3 years). Computer‐generated allocation with varied block randomization was performed intraoperatively. The 5‐year primary outcome measure was the Anterior Cruciate Ligament‐Quality of Life (ACL‐QOL) score, and secondary outcome measures included the International Knee Documentation Committee (IKDC) subjective score and objective grades, pivot shift assessment, range of motion, kneeling pain, Tegner activity scale, Cincinnati Occupational Rating Scale, complete traumatic reruptures, partial traumatic tears, total traumatic reinjuries, and atraumatic graft failures. RESULTS: Three hundred and fifteen patients (95%) completed the 5‐year follow‐up (4 withdrawals, and 11 lost to follow‐up). ACL‐QOL scores increased significantly from baseline for all groups (p < 0.0001), but mean scores at 5 years did not differ among the groups (p = 0.548): mean (and standard deviation) of 82.5 ± 17.9 (95% confidence interval [CI], 79.0 to 86.0) for patellar tendon, 83.9 ± 18.2 (95% CI, 80.3 to 87.4) for hamstring tendon, and 81.1 ± 19.3 (95% CI, 77.4 to 84.8) for double‐bundle. The proportions of patients at 5 years with a pivot shift grade of ≥2 (12% for patellar tendon, 16% for hamstring tendon, and 22% for double‐bundle; p = 0.149) and with normal and nearly normal knees per IKDC grade (87%, 82%, and 75% for the 3 groups, respectively; p = 0.093) trended in favor of patellar tendon reconstruction. No differences were seen for the IKDC subjective scores, knee range of motion including passive extension deficits, the single leg hop test, Cincinnati Occupational Rating scores, and Tegner activity levels. Kneeling pain was more common with patellar tendon reconstruction (10% of patients compared with 4% for hamstring tendon and 2% for double‐bundle; p = 0.029). For hamstring tendon and double‐bundle reconstructions, there were trends toward more complete traumatic reruptures (4% for patellar tendon, 10% for hamstring tendon, and 10% for double‐bundle; p = 0.145) and partial traumatic tears (0%, 5%, and 6%, respectively; p = 0.059), with significantly fewer combined traumatic reinjuries in the patellar tendon group (4 patients compared with 16 for hamstring tendon and 17 for double‐bundle; p = 0.010). Atraumatic graft failure (pivot shift grade of ≥2) was found for 10% of the patients. CONCLUSIONS: At 5 years, we found no significant difference in the quality‐of‐life outcome among the patellar tendon, hamstring tendon, and double‐bundle techniques for ACL reconstruction. Significantly more patients in the hamstring tendon and double‐bundle groups experienced traumatic graft reinjury compared with the patellar tendon group. There was a trend toward a higher percentage with normal and nearly normal IKDC grades in the patellar tendon group compared with hamstring tendon and double‐bundle groups. LEVEL OF EVIDENCE: Therapeutic Level I. See Instructions for Authors for a complete description of levels of evidence.",2019,English
40,41,PUBMED 29026421,Cochrane,10.4103/jrms.JRMS_939_16,"Sadeghpour, A; Ebrahimpour, A; Attar, B; Azizian, Z",Cochrane,Comparison of patellar versus hamstring tendon autografts in arthroscopic anterior cruciate ligament reconstruction: a 6-month follow-up of a randomized clinical trial,"Background: The purpose of this study was to compare the outcomes of anterior cruciate ligament (ACL) reconstruction using the patellar versus hamstring tendon (HT) autograft. Materials and Methods: In this randomized clinical trial, fifty patients undergoing arthroscopic ACL reconstruction were randomized into two equal groups: Those treated with either autogenous patellar tendon grafts (PT group) or HT group grafts. All patients were reviewed immediately after surgery, at 6 and 12 weeks after surgery, and then at 6 months using the International Knee Documentation Committee evaluation form. Infection, severity of pain (visual analog scale), duration of rehabilitation, and clinical and magnetic resonance imaging (MRI) findings were assessed at the 6‐month follow‐up. Positive pivot shift and Lachman test were considered clinical signs and symptoms of treatment failure. In addition, the absence of the ACL or transverse ACL rather than the posterior oblique ligament is an MRI finding that indicates treatment failure. Results: Comparing changes in pain and range of motion (ROM) in patients first and 6 months after therapy show that pain had been relief significantly (P < 0.001) and ROM dramatically changes (P < 0.001). The average rehabilitation period in the PT group was 13.2 ± 2.08 weeks whereas in the HT group, it was 9.28 ± 2.26 weeks. A significant difference was seen between the two groups in terms of the rehabilitation period (P < 0.001). No significant difference was found in the normal ROM between the groups (P = 0.32). When the pain severity was considered, a significant difference was found between the PT group and the HT group (P < 0.001). The HT group patients had less knee pain than did the PT group patients. No significant difference in infection rates was seen between two groups (P = 0.66). Conclusion: Considering the better outcomes of HT reconstructions for the two parameters of pain severity and rehabilitation period, we consider HTs to be the ideal graft choice for ACL reconstructions.",2017,English
41,42,PUBMED 39221503,Cochrane,10.1177/03635465241271524,"Popovic, M; Myhre, JR; Holen, JIH; Gifstad, T; Strand, IL; Strand, T; Mo, IF; Fischer-Bredenbeck, C; Drogset, JO",Cochrane,Reduced Knee Flexion Strength 18 Years After ACL Reconstruction With Hamstring Tendon Versus Patellar Tendon,"BACKGROUND: Bone‐patellar tendon‐bone (BPTB) and double‐looped semitendinosus and gracilis (hamstring) grafts are commonly used for anterior cruciate ligament (ACL) reconstruction. Short‐term and midterm studies show little or no differences between the 2 grafts; however, there are only a few long‐term studies to compare results between the 2 grafts. PURPOSE: To compare the results after using either BPTB grafts or hamstring tendon grafts 18 years after ACL reconstruction. STUDY DESIGN: Randomized controlled trial; Level of evidence 2. METHODS: A total of 114 patients with ACL rupture between 2001 and 2004 were randomized to reconstruction with either a BPTB graft or a hamstring tendon graft. Patients were operated on at 4 major hospitals. The 18‐year follow‐up evaluation included anterior knee laxity measured with a KT‐1000 arthrometer, defined as the primary outcome, while clinical examination (Lachman and pivot‐shift tests), isokinetic testing of muscle strength, patient‐reported outcome measures, and an assessment of radiographic osteoarthritis using the Kellgren‐Lawrence classification were defined as secondary outcomes. RESULTS: A total of 96 patients (84%, 47 BPTB and 49 hamstring grafts) were available for follow‐up, 71 of these for clinical examination. Seven of 96 patients were excluded for ACL revision (n = 5) or knee replacement (n = 2) surgery. In total, 25 patients (10 BPTB and 15 hamstring grafts) had undergone additional surgery other than ACL revision or total knee arthroplasty. There were no significant differences between the groups in terms of anterior laxity test with KT‐1000 arthrometer (primary outcome). In secondary outcomes, no significant differences between groups were reported regarding clinical examination, patient‐reported outcome scores, or radiographic osteoarthritis (Kellgren‐Lawrence grade 2‐4 for patellofemoral joint [18 hamstring and 14 BPTB] or tibiofemoral joint [20 hamstring and 19 BPTB]), while isokinetic testing revealed that the hamstring group had a 10.7% reduction in mean peak flexion torque compared with the BPTB group at 60 deg/s (df = 59; P = .011). At 60 deg/s the mean total flexion work in the hamstring group was reduced by 17.2% compared with the BPTB group (df = 59; P = .002). CONCLUSION: The flexion strength in the hamstring group was significantly reduced in the operated knee after 18 years. There were no significant differences between the groups regarding subjective outcomes, patient‐reported outcomes, range of motion, clinical and instrumented knee laxity, and the development of osteoarthritis. REGISTRATION: NCT05876013 (ClinicalTrials.gov identifier).",2024,English
42,43,,Cochrane,10.1136/jisakos-2019-12THCONGRESSABS.26,"Getgood, A; Bryant, DM; Litchfield, R; McCormack, RG; Heard, MA; Macdonald, PB; Spalding, T; Verdonk, P; Peterson, D; Bardana, D; Rezansoff, A",Cochrane,ANTERIOR CRUCIATE LIGAMENT RECONSTRUCTION WITH OR WITHOUT A LATERAL EXTRA-ARTICULAR TENODESIS: ASSESSMENT OF FAILURE AT TWO YEARS FROM THE ISAKOS SPONSORED STABILITY STUDY,"Introduction Persistent anterolateral rotatory laxity following anterior cruciate ligament reconstruction (ACLR) has been correlated with poor outcome and graft failure. We hypothesized that anterolateral complex reconstruction by way of a lateral extra‐articular tenodesis (LET) in combination with single bundle ACLR would reduce the risk of persistent rotatory laxity in young individuals who are deemed as being at high risk of failure. Methods This is an ISAKOS sponsored pragmatic, multicenter, randomized clinical trial comparing standard hamstring tendon ACLR with combined ACLR and LET, utilizing a strip of iliotibial band (modified Lemaire). Patients aged 25 years or less with an ACL deficient knee were included. They also had to have two of the following three criteria: 1) grade 2 pivot shift or greater; 2) returning to high risk/pivoting sports; 3) generalized ligamentous laxity. The primary outcome was graft failure defined as either the need for revision ACLR or symptomatic instability associated with a positive asymmetric pivot shift, indicating persistent rotational laxity. Secondary outcome measures included the P4 pain scale, KOOS, IKDC. Patients were followed for 2 years with visits at 3, 6, 12 and 24 months postoperatively. A sample size of 300 per group was calculated based on a relative reduction in graft failure by 40%, with type 1 error of 5%, 80% power and 15% loss to follow‐up rate. Results 624 patients were randomized with a mean age of 18.9 (range: 14‐25), 293 male. 436 (87.9%) patients presented pre‐operatively with high‐grade rotatory laxity (grade 2 pivot or greater) and 215 (42.1%) were diagnosed as having generalized ligamentous laxity (Beighton score of 4 or greater). 523 of the 624 patients are at least 2 years postoperative; 29 were lost to follow‐up ( 5%). In the ACLR group 104/252 (41%) of patients suffered the primary outcome compared to 61/252 (25%) of the ACLR+LET patients (RR=0.61, 95%CI 0.47 to 0.79), p<0.0001. 39 patients suffered graft rupture, 28/252 (11%) in the ACLR group compared to 11/242 (4.5%) in the ACL+LET group (RR=0.41, 95%CI 0.21 to 0.80, p<0.001). At 3 months postoperative, patients in the ACLR group had less pain (p=0.004); at 3 and 6 months all KOOS subdomains, the IKDC favored the ACLR alone group (p=0.03). At 12 and 24 months, no important between‐group differences were observed in any patient reported outcome. Conclusions The addition of LET to a hamstring autograft ACLR in young active patients significantly reduces graft failure and persistent anterolateral rotatory laxity at 2 years post operatively.",2019,English
43,44,PUBMED 15611004,Cochrane,10.1177/0363546504268036,"Hill, PF; Russell, VJ; Salmon, LJ; Pinczewski, LA",Cochrane,The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients,"BACKGROUND: Female patients undergoing arthroscopic anterior cruciate ligament reconstruction with a hamstring tendon graft developed increased postoperative laxity compared to male and female patients who had reconstruction using a patellar tendon graft. This difference may be due to graft slippage in less dense female tibial bone. HYPOTHESIS: Reinforcement of tibial fixation of the hamstring tendon graft in women by supplementary methods may reduce laxity. STUDY DESIGN: Randomized controlled clinical trial; Level of evidence, 2. METHODS: Fifty‐six female patients divided into 2 groups (standard tibial fixation with 7 x 25‐mm metal interference screw versus metal interference screw with supplementary staple fixation) were followed for 2 years. RESULTS: After 2 years, the mean side‐to‐side difference using KT‐1000 arthrometer manual maximum measurements was 1.8 mm (standard group) and 1.1 mm (staple group) (P=.05). The percentage of patients with a side‐to‐side difference of <3 mm did not differ significantly between the 2 groups (P=.66): 88.8% of the standard group versus 90.5% of the staple group. A grade 0 Lachman test result was present in 63% of the standard group and 86% of the staple group (P=.04). Kneeling pain was experienced by 7% of the standard group and 29% of the staple group (P=.05). CONCLUSIONS: Supplementary tibial fixation in female patients undergoing anterior cruciate ligament reconstruction with hamstring tendon graft in addition to a single‐size screw significantly improves laxity measurements and clinical stability assessment 2 years after surgery. However, this improvement is at the cost of increased kneeling pain.",2005,English
44,45,PUBMED 31962350,Cochrane,10.1055/s-0039-3402046,"DeFroda, SF; Karamchedu, NP; Budacki, R; Wiley, T; Fadale, PD; Hulstyn, MJ; Shalvoy, RM; Badger, GJ; Fleming, BC; Owens, BD",Cochrane,Evaluation of Graft Tensioning Effects in Anterior Cruciate Ligament Reconstruction between Hamstring and Bone-Patellar Tendon Bone Autografts,"This article investigates the clinical, functional, and radiographic outcomes in anterior cruciate ligament (ACL) reconstruction patients over 7 years to determine the effects of initial graft tension on outcomes when using patellar tendon (bone‐tendon‐bone [BTB]) and hamstring tendon (HS) autografts. Ninety patients, reconstructed with BTB or HS, were randomized using two initial graft tension protocols: (1) normal anteroposterior (AP) laxity (""low‐tension""; n = 46) and (2) AP laxity overconstrained by 2 mm (""high‐tension""; n = 44). Seventy‐two patients had data available at 7 years, with 9 excluded for graft failure. Outcomes included the Knee Injury and Osteoarthritis Outcome Score, Short‐Form‐36 (SF‐36), and Tegner activity scale. Clinical outcomes included KT‐1000S and International Knee Documentation Committee examination score; and functional outcomes included 1‐leg hop distance and peak knee extensor torque. Imaging outcomes included medial joint space width, Osteoarthritis Research Society International radiographic score, and Whole‐Organ Magnetic Resonance Score. There were significantly improved outcomes in the high‐tension compared with the low‐tension HS group for SF‐36 subset scores for bodily pain (p = 0.012), social functioning (p = 0.004), and mental health (p = 0.014) 84 months postsurgery. No significant differences in any outcome were found within the BTB groups. Tegner activity scores were also significantly higher for the high‐tension HS group compared with the low‐tension (6.0 vs. 3.8, p = 0.016). Patients with HS autografts placed in high tension had better outcomes relative to low tension for Tegner activity score and SF‐36 subset scores for bodily pain, social functioning, and mental health. For this reason, we recommend that graft fixation be performed with the knee at 30‐degree flexion (""high‐tension"" condition) when reconstructing the ACL with HS autograft.",2021,English
45,46,,Cochrane,10.1097/JSM.0000000000000746,"Getgood, A; Bryant, D; Litchfield, R; McCormack, R; Boyer, D; Heard, M; MacDonald, P",Cochrane,The stability study. An RCT of anterior cruciate ligament reconstruction with or without a lateral extra-articular tenodesis-assessment of failure at 2 years,"Objective: We hypothesized that anterolateral complex reconstruction by Lateral Extra‐articular Tenodesis (LET) in combination with ACL Reconstruction (ACLR) would reduce the risk of persistent rotatory laxity in high‐risk young individuals. Design: A multicenter randomized clinical trial. Intervention: To compare standard hamstring tendon ACLR with or without an LET, utilizing a strip of iliotibial band (Modified Lemaire). Patients aged 25 years or less with an ACL deficient knee were included. They also had to have 2 of the following 3 criteria: (1) Grade 2 pivot shift or greater; (2) High risk/pivoting sports; (3) Generalized ligamentous laxity. Outcome Measures: The primary outcome was graft failure defined as either the need for revision ACLR or symptomatic instability associated with a positive pivot shift. Secondary outcome measures included the P4 pain scale, KOOS, IKDC. Patients were followed with visits at 3, 6, 12 and 24 months postoperatively. A sample size of 300 per group was calculated based on a relative reduction in graft failure by 40%, with type 1 error of 5%, 80% power and 15% loss to follow‐up rate. Results: We randomized 624 patients, 293 male, with a mean age of 18.9 (range, 14‐25). Four hundred thirty‐six (87.9%) patients presented with high‐grade rotatory laxity and 215 (42.1%) had generalized ligamentous laxity (Beighton Score .4). Five hundred twenty‐three patients are at least 2 years postoperative with 29 lost to follow‐up (5%). In the ACLR group 104/252 (41%) suffered the primary outcome compared to 61/252 (25%) of the ACLR 1LET patients (RR 50.61, 95% CI 0.47‐0.79), P < 0.0001. Thirty‐nine patients suffered graft rupture, 28/252 (11%) in the ACLR group compared to 11/242 (4.5%) in the ACL 1LET group (RR 50.41, 95% CI 0.21‐0.80, P < 0.001). At 3 months postoperative, patients in the ACLR group had less pain (P = 0.004); at 3 and 6 months all KOOS subdomains and the IKDC favored the ACLR alone group (P = 0.03). At 12 and 24 months, no important between‐group differences were observed in any patient reported outcome. Conclusions: The addition of LET to a hamstring autograft ACLR in young active patients significantly reduces graft failure and persistent anterolateral rotatory laxity at 2 years post operatively.",2019,English
46,47,PUBMED 30594226,Cochrane,10.1186/s13018-018-1045-1,"Mutsuzaki, H; Kinugasa, T; Ikeda, K; Sakane, M",Cochrane,Anatomic single-bundle anterior cruciate ligament reconstruction using a calcium phosphate-hybridized tendon graft: a randomized controlled trial with 2 years of follow-up,"BACKGROUND: To improve tendon‐to‐bone healing in anterior cruciate ligament (ACL) reconstruction, a novel technique via calcium phosphate (CaP)‐hybridized tendon graft using an alternate soaking process was developed. The purpose of this study was to evaluate the clinical results of anatomic single‐bundle ACL reconstruction using the CaP‐hybridized tendon graft with up to 2 years follow‐up, and compare the outcome with conventional ACL reconstruction and preoperative data. METHODS: Ninety patients who required anatomic single‐bundle ACL reconstruction were randomized to undergo either the CaP‐hybridized tendon graft method (CaP group, n = 45) or the conventional method (conventional group, n = 45). At 1 and 2 years postoperatively, all patients were evaluated using KT‐1000 arthrometry, pivot‐shift test, International Knee Documentation Committee (IKDC) grade, Lysholm scale, and Tegner scale; at the same timepoints, bone tunnel enlargement was evaluated using computed tomography, and the tendon graft intensity was evaluated on magnetic resonance imaging. Tendon graft appearance was evaluated arthroscopically once after a period of up to 2 years postoperatively. Cases of re‐rupture and adverse events were recorded in both groups. RESULTS: In both groups, the KT‐1000 arthrometry, pivot‐shift test, IKDC grade, and Lysholm scale results at 1 and 2 years postoperatively were superior to preoperative data; these results did not significantly differ between groups at either timepoint. The rate of increase of the cross‐sectional area of the femoral bone tunnel in the CaP group was smaller than that in the conventional group at 1 year postoperatively. The other results did not significantly differ between the two groups at any timepoint. There were two cases of re‐rupture in the CaP group, and six cases of re‐rupture in the conventional group. There were no adverse events during follow‐up in either group. CONCLUSIONS: Anatomic single‐bundle ACL reconstruction using a CaP‐hybridized tendon graft was safe, and resulted in improved clinical outcomes at 2 years postoperatively compared with preoperative data; the outcomes were comparable with the conventional method. A longer follow‐up is needed to clarify the clinical effects of the CaP‐hybridized tendon graft in anatomic single‐bundle ACL reconstruction. TRIAL REGISTRATION: UMIN, UMIN000019788 Registered 14 November 2015‐Retrospectively registered.",2018,English
47,48,PUBMED 30888448,Cochrane,10.1007/s00167-019-05456-9,"Kouloumentas, P; Kavroudakis, E; Charalampidis, E; Kavroudakis, D; Triantafyllopoulos, GK",Cochrane,Superior knee flexor strength at 2 years with all-inside short-graft anterior cruciate ligament reconstruction vs a conventional hamstring technique,"PURPOSE: To compare the ""all‐inside technique"" for anterior cruciate ligament (ACL) reconstruction using a short, quadrupled semitendinosus tendon (ST4) autograft and suspensory cortical fixation on both the femoral and tibial side vs the ""conventional technique"" using a semitendinosus/gracilis (ST/G) autograft fixed with a suspensory device on the femoral side and with an interference screw on the tibial side, in terms of clinical and functional outcomes. METHODS: A total of 90 patients were enrolled, randomised into two groups, and prospectively followed. Group A comprised 45 patients treated with the all‐inside technique and Group B included 45 patients treated with the conventional ACL technique (55 males, 35 females; mean age 28.7 ± 11.3 years). Patients completed the Lysholm knee score, the International Knee Documentation Committee (IKDC) score, the Knee Injury and Osteoarthritis Score (KOOS), and the Knee Society Score (KSS) preoperatively and at 2 years postoperatively. Anterior tibial translation measurement (KT‐1000 arthrometer) and isokinetic testing of the operative vs non‐operative limb were also conducted and the limb symmetry index (LSI) was determined. RESULTS: At 24 months, the Lysholm, IKDC, KOOS, and KSS scores between the two groups were similar (n.s.). Anterior tibial translation between the operative and non‐operative knee was also similar among the two groups (n.s.). Patients of Group A had significantly higher mean LSIs in terms of flexor peak torque (1.0 ± 0.1 vs 0.9 ± 0.1; p < 0.001), time‐to‐peak (0.9 ± 0.1 vs 0.8 ± 0.1; p < 0.001) and total work (0.9 ± 0.1 vs 0.8 ± 0.1; p < 0.001) at 180°/s, and significantly better mean LSI for isometric flexor/extensor ratio at 90° (1.1 ± 0.3 vs 0.8 ± 0.2; p < 0.001). CONCLUSION: The all‐inside ACL reconstruction with an ST4 autograft and cortical button fixation on both ends is a viable alternative to the conventional technique. It affords preservation of knee flexor strength, which is of advantage, especially when treating athletes with ACL injury. LEVEL OF EVIDENCE: I.",2019,English
48,49,PUBMED 30238238,Cochrane,10.1007/s00167-018-5146-5,"Annear, PT; Rohr, EJ; Hille, DM; Gohil, S; Ebert, JR",Cochrane,No clinical difference in 10-year outcomes between standard and minimal graft debridement techniques in patients undergoing anterior cruciate ligament reconstruction using autologous hamstrings: a randomized controlled trial,"PURPOSE: Delayed ligamentization following anterior cruciate ligament reconstruction (ACLR) may result in reduced graft stiffness and strength, and an increased risk of secondary re‐tear. Remnant sparing ACLR may accelerate ligamentization and proprioceptive function, theoretically reducing re‐injury risk. This study sought to investigate 10‐year graft failure rates and patient perceived knee functioning in those undergoing ACLR with remnant preservation (RP), versus remnant debridement (RD). METHODS: A prospective RCT allocated 49 patients to ACLR with a hamstrings autograft together with a RD (n = 25) or RP (n = 24) procedure, of which 86% were clinically evaluated at 10 years (22 RD, 22 RP). A detailed chart review and patient phone consultation was undertaken with all patients at 10 years to evaluate the incidence (and timing) of subsequent re‐tear and/or contralateral ACL tear, as well as other knee injuries/surgeries, the patient's ability to perform full work/sport duties and their perceived knee function using a numerical rating scale (NRS). RESULTS: No significant differences existed between groups in descriptive variables. There were 2 graft ruptures (10.0%) in the RP group and 3 (13.6%) in the RD group, with an earlier mean time to graft failure in the RD group (RD 7.7 ± 4.5 months, RP 49.5 ± 17.7 months), albeit the size of this sub‐sample was too small for statistical comparison. There was a significantly higher number of patients requiring ≥ 1 additional ipsilateral knee surgery in the RP group (RP = 10, RD = 4, p = 0.048). At 10 years, there were no significant group differences in the percentage of patients returning to unrestricted activity, with 16 (72.7%) and 15 (75.0%) patients in the RD and RP ACLR groups, respectively, unrestricted in work/sport duties. There were no significant group differences in the functional NRS ratings. CONCLUSIONS: No long term clinical benefit of RP ACLR could be determined by this study with similar re‐tear incidence and perceived knee function. A statistically higher number of re‐operations were observed in RP ACLR patients and, while re‐tears were observed later after RP versus RD ACLR, the study was underpowered to detect statistical significance. LEVEL OF EVIDENCE: Level II (prospective randomized controlled trial).",2019,English
49,50,,Cochrane,,"Mohtadi, N; Chan, D",Cochrane,"A randomized clinical trial comparing patellar tendon (PT), hamstring tendon (HT) and double-bundle (db) hamstring acl reconstructions: patient-reported clinical outcomes at 5-year follow-up","Objective: To compare reconstruction for isolated ACL deficiency using PT, HT or DB with hamstring tendon grafts, by measuring disease‐specific quality‐of‐life outcome at 5‐ years post‐operatively. Study Design: Prospective, double‐blind randomized clinical trial. Subjects: Three‐hundred thirty patients (183M 14‐50 years), with confirmed isolated anterior cruciate ligament deficiency. Intervention: Patients were intra‐operatively randomized (computer‐generated, varied block), to anatomic ACL autograft reconstruction (110/group) with: PT (mean =28.7 years), Quadruple‐stranded HT (mean =28.5 years), or DB using hamstring tendons (mean=28.3 years). Patients and an independent trained examiner were blinded to treatment allocation. Outcome Measures: Outcomes measured at baseline, 2 and 5‐ years. Primary: Anterior Cruciate Ligament Quality‐of‐Life (ACL‐QOL). Secondary: IKDC subjective and objective scores, pivot shift, kneeling pain, Tegner activity, Cincinnati Occupational Scale, Single Leg Hop. Proportions of complete re‐ruptures, partial re‐ruptures and combined total traumatic re‐injuries were compared. An analysis of variance for repeated measures using Bonferonni post‐hoc was used for mean outcomes x2 analyses for categorical data. A 5% significance level was used. Results: Three‐hundred fifteen patients (95%) completed 5‐ year follow‐up 4 withdrawals, 11 lost‐to‐follow‐up. Baseline characteristics between groups were not different. ACL‐QOL scores increased from baseline for all groups (P=0.000). Mean 5‐year ACL‐QOL scores were not different (P50.548): PT= 82.5 (SD 5 17.9, 95% CI 79.0‐86.0) HT= 83.9 (SD 5 18.2, 95% CI 80.3‐87.4) DB 5 81.1 (SD 5 19.3, 95% CI 77.4‐84.8). At 5‐years, the proportions of patients with a pivot shift grade ≥2 (PT 5 11% HT 5 16% DB 5 22%) did not reach statistical significance (P=0.106), but is clinically important. None of the 5‐year secondary outcomes were different between groups. Kneeling pain remained more common in the PT group (PT=10/98;HT4/98;DB 2/101 P50.029) but all groups had less kneeling pain at 5‐years compared to baseline levels. There were more complete traumatic graft ruptures in the HT and DB groups (PT=4/103;HT=11/105 DB511/107 P5 0.145) compared to patellar tendon reconstructions. Revision ACL reconstruction was performed on 22 of these 26 patients. Eleven additional patients had partial graft re‐ruptures (PT=0; HT=5 DB56) with cumulatively less traumatic re‐injuries in the PT group (PT 5 4 HT 5 16 DB 5 17, P=0.010). Conclusions: At 5‐years, there was no difference in diseasespecific ACL quality‐of‐life outcome between the 3 ACL reconstructions, but significantly more traumatic graft reinjuries in the HT and DB than the PT group.",2018,English
50,51,PUBMED 27876265,Cochrane,10.1016/j.knee.2016.08.011,"Rose, MB; Domes, C; Farooqi, M; Crawford, DC",Cochrane,A prospective randomized comparison of two distinct allogenic tissue constructs for anterior cruciate ligament reconstruction,"BACKGROUND: Conduct a prospective randomized study to compare clinical outcomes of anterior cruciate ligament (ACL) reconstruction using quadrupled hamstring tendon (HT) allograft or doubled tibialis anterior (TA) allograft. Limited level 1 data exist comparing outcomes of different soft tissue allograft constructs for ACL reconstruction. We hypothesized no difference would exist in the patient reported outcomes (PRO), arthrometric testing, or rate of re‐rupture between the two constructs. METHODS: Ninety eight subjects undergoing primary ACL reconstruction were randomized to HT (n=47) or TA (n=51) allograft. Subjects completed validated (PRO) measures pre‐operatively, and six months and two years post‐operatively. Arthrometric testing was performed at six months to assess integrity of the reconstruction. RESULTS: Fifty‐eight percent of subjects (57/98) completed a two‐year follow up. Allograft re‐tear rates were similar between groups (6.2% HT vs. 4.0% TA, respectively, p=1.0). The relative risk of re‐tear in the HT group was 1.5 compared to the TA group (p=0.7). The TA group improved significantly more on the physical portion of the VR‐12 (p=0.046) and Lysholm score (p=0.014) compared to the HT group. There was no difference in the change from baseline for the other PRO scores at two years. CONCLUSIONS: Our data indicate no difference in graft failure rate and similar improvement from baseline in most PRO scores between treatment groups after two years. Based on these findings, TA allograft appears to provide a reliable and satisfactory option for patients who elect to undergo allograft ACL reconstruction.",2016,English
51,52,PUBMED 16282583,Cochrane,10.1177/0363546505279919,"Matsumoto, A; Yoshiya, S; Muratsu, H; Yagi, M; Iwasaki, Y; Kurosaka, M; Kuroda, R",Cochrane,A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction,"BACKGROUND: Most of the previous comparative studies between patellar tendon and hamstring tendon anterior cruciate ligament grafts compared grafts of different constructs fixed with different methods. PURPOSE: To compare patellar tendon and hamstring tendon grafts with the same fixation method used to reconstruct the anterior cruciate ligament. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: During the reconstructive procedure, the hamstring tendon graft was prepared as a bone‐hamstring‐bone graft; both bone‐patellar tendon‐bone and bone‐hamstring‐bone grafts were fixed with interference screws. Eighty consecutive patients who underwent anterior cruciate ligament reconstruction were randomly assigned to either bone‐patellar tendon‐bone or bone‐hamstring‐bone groups. Follow‐up examinations were performed for at least 5 years postoperatively. Seventy‐two of the 80 patients (37 patients in the bone‐patellar tendon‐bone group and 35 in the bone‐hamstring‐bone group) were evaluated, with a mean follow‐up period of 87.0 and 80.8 months, respectively. Follow‐up examinations were performed using the International Knee Documentation Committee knee ligament standard and subjective knee forms. RESULTS: The mean KT‐1000 arthrometer evaluation results showed no significant difference between the bone‐patellar tendon‐bone and bone‐hamstring‐bone groups (1.2 +/‐ 2.1 mm and 1.7 +/‐ 1.4 mm, respectively; P = .24). However, symptoms related to graft harvest (anterior kneeling pain) were more frequently observed in the bone‐patellar tendon‐bone group, and unsatisfactory results were correlated with severe kneeling pain in 3 patients from this group (P = .0056). Significant hamstring muscle weakness without complaint of functional deficit was found in the bone‐hamstring‐bone group (P = .0045). CONCLUSION: Bone‐hamstring‐bone grafts were shown to reduce the risk of problems at the graft harvest site compared to bone‐patellar tendon‐bone grafts, with comparable results in the remaining clinical parameters tested.",2006,English
