,id,pmid,source,doi,authors,journal,title,abstract,year,language
51,52,31233432.0,web_of_science,10.1097/JSM.0000000000000765,"Ajrawat, P; Dwyer, T; Whelan, D; Theodoropoulos, J; Murnaghan, L; Bhargava, M; Ogilvie-Harris, D; Chahal, J",CLINICAL JOURNAL OF SPORT MEDICINE,A Comparison of Quadriceps Tendon Autograft With Bone-Patellar Tendon-Bone Autograft and Hamstring Tendon Autograft for Primary Anterior Cruciate Ligament Reconstruction: A Systematic Review and Quantitative Synthesis,"Objective: There is growing enthusiasm for the increased use of quadriceps tendon (QT) autograft for primary anterior cruciate ligament reconstruction (ACLR). The purpose of this analysis was to synthesize and quantitatively assess the available evidence comparing QT autograft with hamstring tendon (HT) and bone-patellar tendon-bone (BPTB) autografts, regarding functional outcomes, knee stability, anterior knee pain, and revision rates. Data Sources: A search in MEDLINE, EMBASE, PubMed, and the Cochrane Central Register of Controlled Trials for eligible studies up to May 2018 was conducted. Two reviewers selected studies based on inclusion criteria and assessed methodological quality. Outcomes analyzed were anterior knee pain, graft failure rates, knee stability, functional outcomes, and adverse events. Pooled analyses were performed for continuous and dichotomous variables where appropriate. Main Results: Ten studies (1 randomized trial and 9 nonrandomized cohorts) met our inclusion criteria, which included 1398 patients. The analysis showed no statistical difference in anterior knee pain when comparing QT and HT autografts, but a significant difference between QT and BPTB autografts [odds ratio, 0.15 (95% confidence interval, 0.08-0.27); P < 0.001]. There were no differences between all 3 autografts in revision rates, knee stability, and patient-reported functional outcomes. Conclusions: Quadriceps tendon autograft is a suitable graft alternative for primary ACLR, as it achieves good clinical outcomes with a low incidence of anterior knee pain. Given the limited quality of the included studies, there is a need for a well-designed multicenter randomized control trial comparing QT autograft with other primary ACL autografts to confirm our findings.",2021,English
52,53,33529783.0,web_of_science,10.1016/j.arthro.2021.01.037,"Fried, JW; Bloom, DA; Hurley, ET; Baron, SL; Popovic, J; Campbell, KA; Strauss, EJ; Jazrawi, LM; Alaia, MJ",ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,"Tranexamic Acid Has No Effect on Postoperative Hemarthrosis or Pain Control After Anterior Cruciate Ligament Reconstruction Using Bone-Patellar Tendon-Bone Autograft: A Double-Blind, Randomized, Controlled Trial","Purpose: The purpose of this double-blind, randomized, controlled trial was to evaluate the use of intravenous (IV) tranexamic acid (TXA) in patients undergoing primary bone -patellar tendon -bone (BPTB) anterior cruciate ligament reconstruction (ACLR) regarding postoperative hemarthrosis, pain, opioid consumption, and quadriceps atrophy and activation. Methods: A controlled, randomized, double-blind trial was conducted in 110 patients who underwent ACLR with BPTB autograft. Patients were equally randomized to the control and experimental groups. The experimental group received two 1-g boluses of IV TXA, one prior to tourniquet inflation and one prior to wound closure; the control group did not receive TXA. If a clinically significant hemarthrosis was evident, the knee was aspirated and the volume of blood (in milliliters) was recorded. Additionally, we recorded perioperative blood loss (in milliliters); visual analog scale scores on postoperative days 1, 4, and 7 and at postoperative weeks 1, 6, and 12; postoperative opioid consumption on postoperative days 1, 4, and 7; range of motion (ROM) and ability to perform a straight leg raise at postoperative weeks 1, 6, and 12; and preoperative and postoperative thigh circumference ratio. Results: There was no significant difference in perioperative blood loss between the TXA and control groups (32.5 mL vs 35.6 mL, P = .47). In the TXA group, 23 knees were aspirated; in the control group, 26 knees were aspirated (P = .56). No significant difference in postoperative hemarthrosis volume was seen in patients who received IV TXA versus those who did not (26.7 mL vs 37.3 mL, P = .12). There was no significant difference in visual analog scale scores between the 2 groups (P = .15); in addition, there was no difference in postoperative opioid consumption (P = .33). No significant difference in ROM, ability to perform a straight leg raise, or postoperative thigh circumference ratio was observed (P > .05 for all). Conclusions: IV TXA in patients who undergo ACLR with BPTB autograft does not significantly impact perioperative blood loss, postoperative hemarthrosis, or postoperative pain levels. Additionally, no significant differences were seen in early postoperative recovery regarding ROM or quadriceps reactivation.",2021,English
53,54,33841920.0,web_of_science,10.1302/2058-5241.6.200059,"Figueroa, F; Figueroa, D; Calvo, R; Vaisman, A; Espregueira-Mendes, J",EFORT OPEN REVIEWS,Vancomycin presoaking of hamstring autografts to prevent infection in anterior cruciate ligament reconstruction: a narrative review,"Hamstring autograft use has been linked to an increased risk of infection after anterior cruciate (ACL) reconstruction compared to other grafts. The absolute reason for this remains unclear, with contamination after harvesting and preparation of the graft being the most accepted hypothesis. Using the rationale that a contaminated graft could be the main factor in postoperative septic arthritis and in an effort to maximize the antibiotic efficacy of the graft, the Vancomycin presoaking technique was developed. It has shown success in decreasing the infection rate in ACL reconstruction. In recent years, an important number of research articles using this protocol have appeared, but the technique is still not widely implemented. Recent literature shows that Vancomycin presoaking of the graft has shown a successful decrease in the infection rate after hamstring autograft ACL reconstruction. It has also shown efficacy decreasing the infection rate in other types of grafts (patellar tendon, quadriceps tendon, allograft) and also in patients with concomitant ligament procedures or open surgeries. Despite the positive effects of Vancomycin presoaking reducing the infection rate after ACL reconstruction, the lack of prospective randomized control trials and the heterogeneity of the different studies mean it is not feasible to recommend Vancomycin presoaking of the graft universally for every ACL reconstruction patient.",2021,English
54,55,33235137.0,web_of_science,10.1097/MD.0000000000023476,"Zhao, LL; Lu, MF; Deng, MC; Xing, JS; He, LL; Wang, CB",MEDICINE,Outcome of bone-patellar tendon-bone vs hamstring tendon autograft for anterior cruciate ligament reconstruction A meta-analysis of randomized controlled trials with a 5-year minimum follow-up,"Background: Many systematic reviews have compared the short-term outcomes of anterior cruciate ligment (ACL)reconstruction with hamstring and patellar tendon autograft,but few differences have been observed. The purpose of this meta-analysis was to compare the medium-term outcome of bone-patellar tendon-bone and hamstring tendon autograft for anterior cruciate ligament reconstruction in terms of clinical function, knee stability, postoperativecomplications, and osteoarthritis changes. Methods: This meta-analysis followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines. The PubMed, Embase, and the Cochrane Library databases were searched from inception to November 2, 2019. This meta-analysis included only randomized controlled trials that compared BPTB and HT autografts for ACL reconstruction with a 5-year minimum follow-up. The Cochrane Collaboration's risk-of-bias tool was used to estimate the risk-of-bias for all included studies. RevMan 5.3 software was used to performed statistical analysis of the outcomes. Results: Fifteen RCTs, involving 1298 patients (610 patients in the BPTB group and 688 patients in the HT group) were included. In terms of clinical function, no significant difference was found in the objective International Knee Documentation Committee score (OR = 0.94, 95%CI: 0.64-1.37, P = .75), Lysholm knee score (MD = -2.26, 95%CI: -4.56 to 0.05, P = .06), return to preinjury activity level (OR = 1.01, 95%CI: 0.67-1.52, P = .96), and Tegner activity level (OR = 0.03, 95%CI: -0.36 to 0.41, P = .89). There was no statistically significant difference in the Lachman test (OR = 0.86, 95%CI: 0.5-1.32, P = .50), pivot-shift test (OR = 0.68, 95%CI: 0.44-1.06, P = .09), and side-to-side difference (MD = -0.32, 95%CI: -0.81 to 0.16, P = .19). As for postoperative complications and OA changes, there were no statistically significant difference in flexion loss (OR = 1.09, 95%CI: 0.47-2.54, P = .85) and OA changes (OR = 0.76, 95%CI: 0.52-1.10, P = .15), but we found significant differences in favor of the HT group in the domains of kneeling pain (OR = 1.67, 95%CI: 1.04-2.69, P = .03), anterior knee pain (OR = 2.90, 95%CI: 1.46-5.77, P = .002), and extension loss (OR = 1.75, 95%CI: 1.12-2.75, P = .01). There was a significant difference in favor of the BPTB group in the domain of graft failure (OR = 0.59, 95%CI: 0.38-0.91, P = .02). Conclusions: Based on the results above, HT autograft is comparable with the BPTB autograft in terms of clinical function, postoperative knee stability, and OA changes, with a medium-term follow-up. The HT autograft for ACL reconstruction carries a lower risk of complications, such as anterior knee pain, kneeling pain, and extension loss, but an increased incidence of graft failure. Patients should be informed of the differences when deciding on graft choice with their physician.",2020,English
55,56,33211555.0,web_of_science,10.1177/0363546520969973,"Ehlers, CB; Curley, AJ; Fackler, NP; Minhas, A; Chang, ES",AMERICAN JOURNAL OF SPORTS MEDICINE,The Statistical Fragility of Hamstring Versus Patellar Tendon Autografts for Anterior Cruciate Ligament Reconstruction: A Systematic Review of Comparative Studies,"Background: Evidence-based medicine utilizes data to inform clinical decision making, despite the ability of a small number of outcome reversals to change statistical significance. P values are common measurements of statistical significance that possess inherent flaws. The inclusion of the fragility index (FI) and fragility quotient (FQ) may provide a clearer conveyance of statistical strength. Purpose/Hypothesis: The purpose was to examine the statistical stability of studies comparing hamstring tendon and bonepatellar tendon-bone autografts in primary single-bundle anterior cruciate ligament reconstruction with independent tunnel drilling. We hypothesized that the findings of these studies are vulnerable to a small number of outcome event reversals, often fewer than the number of patients lost to follow-up. Study Design: Systematic review. Methods: Comparative studies and randomized controlled trials (RCTs) published in 10 leading orthopaedic journals between 2000 and 2020 were analyzed. Statistical significance was defined as a P value <=.05. FI for each outcome was determined by the number of event reversals necessary to alter significance. FQ was calculated by dividing the FI by the respective sample size. Results: Of the 1803 studies screened, 643 met initial search criteria, with 18 comparative studies ultimately included for analysis, 8 of which were RCTs. A total of 114 outcomes were examined. Overall, the mean (interquartile range) FI and FQ were 3.77 (2-4) and 0.040 (0.016-0.055), respectively. The FI was less than the number of patients lost to follow-up for 76.3% of outcomes. Conclusion: Studies examining graft choice for anterior cruciate ligament reconstruction may not be as statistically stable as previously thought. Comparative studies and RCTs are at substantial risk for statistical fragility, with few event reversals required to alter significance. The reversal of\4 outcome events in a treatment group can alter the statistical significance of a given result; this is commonly fewer than the number of patients lost to follow-up. Future comparative study analyses might consider including FI and FQ with P values in their statistical analysis.",2021,English
56,57,33128587.0,web_of_science,10.1007/s00167-020-06334-5,"Cristiani, R; Mikkelsen, C; Wange, P; Olsson, D; Stålman, A; Engström, B",KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,Autograft type affects muscle strength and hop performance after ACL reconstruction. A randomised controlled trial comparing patellar tendon and hamstring tendon autografts with standard or accelerated rehabilitation,"Purpose To evaluate and compare changes in quadriceps and hamstring strength and single-leg-hop (SLH) test performance over the first 24 postoperative months in patients who underwent anterior cruciate ligament reconstruction (ACLR) with bone-patellar tendon-bone (BPTB) or hamstring tendon (HT) autografts and followed either a standard or an accelerated rehabilitation protocol. Methods A total of 160 patients undergoing ACLR were randomised in four groups depending on the graft that was used and the rehabilitation protocol (40 BPTB/standard rehab, 40 BPTB/accelerated rehab, 40 HT/standard rehab, 40 HT/accelerated rehab). Isokinetic concentric quadriceps and hamstring strength at 90 degrees/s and the SLH test performance were assessed preoperatively and 4,6,8,12 and 24 months postoperatively. The results were reported as the limb symmetry index (LSI) at the same time point. Linear mixed models were used to compare the groups at the different time points. Results An average quadriceps strength LSI of 78.4% was found preoperatively. After ACLR, the LSI first decreased at 4 months and then increased from 6 to 24 months, reaching an overall value of 92.7% at the latest follow-up. The BPTB group showed a significantly decreased LSI at 4, 6, 8 and 12 months compared with the HT group. No significant differences between the graft groups were found at 24 months. An average hamstring strength LSI of 84.6% was found preoperatively. After ACLR, the LSI increased from 4 to 24 months in the BTPB group. In the HT group, the LSI first decreased at 4 months and then increased from 6 to 24 months. An LSI of 97.1% and 89.1% was found at the latest follow-up for the BPTB and the HT group, respectively. The HT group showed a significantly decreased LSI at all follow-ups compared with the BPTB group. An average SLH test LSI of 81% was found preoperatively. After ACLR, the LSI increased from 4 to 24 months, reaching 97.6% overall at the latest follow-up. The BPTB group showed a significantly decreased LSI only at 4 months postoperatively compared with the HT group. No significant differences in any of the three tests were found between the standard and accelerated rehabilitation groups for either of the graft groups at any time point. Conclusion Muscle strength and SLH test performance recovered progressively after ACLR overall, but they did not all fully recover, as the injured leg performed on average less than 100% compared with the uninjured leg even 24 months postoperatively. After ACLR, inferior quadriceps strength and a poorer SLH test performance were found at 4, 6, 8 and 12 months and at 4 months, respectively, for the BTPB group compared with the HT group. Persistent, inferior hamstring strength was found at all postoperative follow-ups in the HT group. Rehabilitation, standard or accelerated, had no significant impact on the recovery of muscle strength and SLH test performance after ACLR in any of the graft groups.",2021,English
57,58,32785757.0,web_of_science,10.1007/s00167-020-06173-4,"Shanmugaraj, A; Mahendralingam, M; Gohal, C; Horner, N; Simunovic, N; Musahl, V; Samuelsson, K; Ayeni, OR",KNEE SURGERY SPORTS TRAUMATOLOGY ARTHROSCOPY,Press-fit fixation in anterior cruciate ligament reconstruction yields low graft failure and revision rates: a systematic review and meta-analysis,"Purpose Press-fit fixation is a hardware-free technique in anterior cruciate ligament reconstruction (ACLR). The purpose of this review was to quantitatively assess the risk profile and outcomes of press-fit fixation and provide an update on its effectiveness compared to more standard fixation techniques of ACLR. Methods The electronic databases PUBMED, MEDLINE, and EMBASE were searched on March 26, 2020 for therapeutic randomized controlled trials (RCT) addressing press-fit fixation for primary ACLR. The Grading of Recommendations Assessment, Development and Evaluation tool was used to assess the quality for randomized studies. A meta-analysis with a random-effects model was used to pool applicable outcomes data. Results A total of six eligible RCTs were included in this review. There were 292 patients (72.9% male) with a mean age of 28.8 +/- 3.8 years and a mean follow-up of 81.3 +/- 88.3 months that underwent press-fit ACLR on the femoral, tibial or both tunnels. Femoral fixation techniques included press-fit fixation (96.6%) and cross-pin fixation (3.4%). Tibial fixation techniques included press-fit (37.0%), staples (28.1%), interference screws (21.2%) and abarticular post-screws (13.7%). Graft options included bone-patellar tend--bone autografts (73.6%) and semitendinosus and gracilis tendon autograft (26.4%). Significant improvements (p < 0.05) from baseline to follow-up were found for clinical outcomes. Significantly less postoperative bone tunnel enlargement (p < 0.05) was found with tibial press-fit fixation when compared to biodegradable screws. The overall complication rate was 13.3%. There were no significant differences in complication rates [odds ratio = 0.84 (95%CI 0.43-1.66);p = n.s.] (I-2 = 0%) between patients undergoing femoral press-fit fixation and femoral metal interference screw fixation. Conclusion The overall graft failure and revision rates with press-fit ACLR were low. There were no significant differences in complication rates between patients undergoing femoral press-fit and femoral metal interference screw fixation. Included studies found that patients undergoing press-fit fixation for ACLR had significant improvements in functional outcome scores postoperatively and had significantly reduced postoperative bone tunnel enlargement compared to patients undergoing bioabsorbable fixation. Thus, early evidence suggests that press-fit fixation appears to be a good option for patients undergoing ACLR.",2021,English
58,59,32387652.0,web_of_science,10.1016/j.arthro.2020.04.024,"Chen, HT; Liu, HK; Chen, LB",ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,Patellar Tendon Versus 4-Strand Semitendinosus and Gracilis Autografts for Anterior Cruciate Ligament Reconstruction: A Meta-analysis of Randomized Controlled Trials With Mid- to Long-Term Follow-Up,"Purpose: To compare patellar tendon (PT) autografts with 4-strand semitendinosus and gracilis (STG) autografts concerning knee stability, functional outcomes, as well as complications after anterior cruciate ligament (ACL) reconstruction at minimal follow-up of 5 years. Methods: A systematic search of the literature was performed in PubMed, Embase, and the Cochrane Library to identify published prospective randomized controlled trials on clinical studies comparing PT autograft and 4-strand STG autografts for ACL reconstruction. The results of the eligible studies were analyzed in terms of knee stability (laxity measurements, Lachman test, and pivot-shift test), functional outcomes (Lysholm score, International Knee Documentation Committee score, Cincinnati score, Tegner score, single-legged hop test, and return to preinjury activity level), and complications (loss of range of motion [ROM], pain, graft re-rupture, revision, and osteoarthritis [OA]). Results: Nine clinical studies with 630 patients (313 PT and 317 STG autografts) met the inclusion criteria. No statistically significant differences were found between the PT and STG group in Lachman test, pivot-shift test, International Knee Documentation Committee score, Cincinnati score, loss of ROM, kneeling pain, graft re-rupture rate, revision rate, and OA rate. The STG group was found with less anterior knee pain (P = .003). There were no clinically significant differences for the outcomes of SSD, Lysholm score, and Tegner score. Conclusions: Except for significantly greater risk of anterior knee pain, PT autograft had comparable results with 4-strand STG autograft in terms of knee stability and functional outcomes after ACL reconstruction with mid- to long-term follow-up. Besides, we found no statistically significant difference in loss of ROM, kneeling pain, graft re-rupture rate, revision rate, and OA change, but these results were underpowered.",2020,English
59,60,32482429.0,web_of_science,10.1016/j.injury.2020.05.025,"He, X; Yang, XG; Feng, JT; Wang, F; Huang, HC; He, JQ; Hu, YC",INJURY-INTERNATIONAL JOURNAL OF THE CARE OF THE INJURED,Clinical Outcomes of the Central Third Patellar Tendon Versus Four-strand Hamstring Tendon Autograft Used for Anterior Cruciate Ligament Reconstruction: A Systematic Review and Subgroup Meta-analysis of Randomized Controlled Trials,"Background: : The most frequently used auto-grafts for ACL reconstruction (ACLR) are bone-patellar tendon-bone (BPTB) and four-strand hamstring tendon (4S-HT), but significant controversy exists about which graft is better. This study aimed to compare the knee outcomes following ACLR with BPTB and 4S-HT autografts. Methods: : Subgroup meta-analyses were performed basing on available randomised controlled trials (RCTs) according to different follow-up intervals. 23 RCTs were eligible for inclusion, involving 933 participants in each treatment group. Results: : Only short-term (<= 2 years) knee anteroposterior and rotational stability were significantly poorer with 4S-HT when compared to BPTB autograft, as judged by side-to-side difference on knee laxity (WMD=-0.50, 95%CI -0.81 similar to -0.18, p=0.002) and pivot-shift test (OR=0.58, 95%CI 0.39 similar to 0.88, p=0.010), respectively. The IKDC objective grade was evident to be in favour of 4S-HT group in mid-term (3-5 years) follow-up (OR = 0.63, 95%CI 0.43 similar to 0.92, p = 0.017). Several donor-site related complications, including anterior knee pain, pain with kneeling and extension deficit, were more frequent in BPTB autograft group, while lower short-term iskinetic peak flexion torques both at 60 degrees/S (WMD = 8.93, 95%CI 7.88 similar to 9.99, p<0.001) and 240 degrees/S (WMD=11.63, 95%CI 9.92 similar to 13.34, p<0.001) were caused by HT harvesting. Conclusion: : BPTB was associated with inferior mid- to long-term (>5 years) knee functional outcomes, and increased frequency of donor-site complications. In contrast, only short-term knee laxity was increased for 4S-HT autograft, which is expected to be improved by providing more conservative rehabilitation protocol and aperture fixation methods. (C) 2020 Elsevier Ltd. All rights reserved.",2020,English
60,61,32756207.0,web_of_science,10.1097/MD.0000000000021540,"Zhou, P; Liu, JC; Deng, XT; Li, Z",MEDICINE,"Hamstring autograft versus patellar tendon autograft for anterior cruciate ligament reconstruction, which graft has a higher contralateral anterior cruciate ligament injury rate? A meta-analysis of 5561 patients following the PRISMA guidelines","Background: Contralateral anterior cruciate ligament (CACL) injury is one of the devastating complications after anterior cruciate ligament (ACL) reconstruction. Whether the risk of CACL tear is related to graft selection remains controversial due to contradictory results in studies. There are no meta-analyses to compare which graft has a higher CACL injury rate. Hence, this meta-analysis was conducted to compare the incidence of the CACL injury after ACL reconstruction with bone-patellar tendon-bone (BPTB) autografts compared with hamstring (HT) autografts. Methods: A comprehensive search of literature published between 1980 and January 2020 was performed using MEDLINE, EMBASE, Web of Science, and the Cochrane Library databases. RevMan 5.3 software was used for meta-analysis. The overall risk ratio (RR) was calculated using a fixed- or random-effects. The heterogeneity among the included results was analyzed by chi-square test with significance set atP < .10, and the heterogeneity was quantitatively detected by I-square tests. Results: Fifteen prospective comparative studies met inclusion criteria. In the BPTB group, the CACL rupture rate ranged from 1.8% to 30%, with a pooled percentage of 8.5%. In the HT group, the CACL rupture rate ranged from 0% to 14.4%, with a pooled percentage of 3.3%. The overall CACL rupture rate was 3.1% and ranged from 1.1% to 27.1%, with a pooled percentage of 4.9%. The pooled results indicate that there was a statistical significant difference in CACL rupture risk rate between BPTB and HT autograft. (RR, 1.53; 95% CL, 1.21-1.91;P = .0004). Conclusion: This review showed that patients undergoing primary ACL reconstruction with BPTB autograft were more likely to have CACL rupture than patients treated with HT autograft.",2020,English
61,62,32759615.0,web_of_science,10.2106/JBJS.RVW.19.00156,"Kursumovic, K; Charalambous, CP",JBJS REVIEWS,"RELATIONSHIP OF GRAFT TYPE AND VANCOMYCIN PRESOAKING TO RATE OF INFECTION IN ANTERIOR CRUCIATE LIGAMENT RECONSTRUCTION A Meta-Analysis of 198 Studies with 68,453 Grafts","Background:Infection is a devastating complication in anterior cruciate ligament reconstruction (ACLR) surgery. Given the rarity of infection, pooling individual studies via meta-analysis can allow more meaningful evaluation of factors influencing infection rates. We aimed to determine the relationship of graft type and vancomycin graft presoaking to bacterial infection rates following ACLR. Methods:A systematic literature search was conducted on PubMed, Ovid MEDLINE, Embase, and CENTRAL (Cochrane Register of Controlled Trials). Included articles were those reporting on primary arthroscopic or open ACLR procedures, using hamstring (HT) or bone-patellar tendon-bone (BPTB) autografts or allografts of any type, with regard to the outcome of infection (deep infection or septic arthritis). Meta-analyses were performed to estimate the overall infection rates in ACLR surgery according to graft type and to examine the effect of presoaking grafts in vancomycin on infection rates. Results:We identified 306 bacterial infections in 68,453 grafts across 198 studies. The overall estimated ACL graft infection rate in our meta-analysis was 0.9% (95% confidence interval [CI] = 0.8% to 1.0%). HT autografts were associated with a higher infection rate (1.1%, CI = 0.9% to 1.2%) than BPTB autografts (0.7%, CI = 0.6% to 0.9%) and allografts (0.5%, CI = 0.4% to 0.8%) (Q = 15.58, p < 0.001). Presoaking HT autografts in vancomycin reduced infection rates to 0.1% (CI = 0.0% to 0.4%) (Q = 10.62, p = 0.001). Conclusions:Infection following ACLR remains a rare but serious complication. HT autografts are associated with higher infection rates than other graft types. Presoaking HT autografts in vancomycin reduces infection rates by an estimated tenfold. Level of Evidence:Therapeutic Level IV. See Instructions for Authors for a complete description of levels of evidence.",2020,English
62,63,32743011.0,web_of_science,10.1177/2325967120933135,"Lee, JW; Kim, SG; Kim, SH; Cho, HW; Bae, JH",ORTHOPAEDIC JOURNAL OF SPORTS MEDICINE,Intra-articular Administration of Tranexamic Acid Has No Effect in Reducing Intra-articular Hemarthrosis and Postoperative Pain After Primary ACL Reconstruction Using a Quadruple Hamstring Graft: A Randomized Controlled Trial,"Background: Insufficient data are available to support the routine use of tranexamic acid (TXA) in anterior cruciate ligament (ACL) surgeries with respect to administration method and frequency, exposure duration, dose, and adverse effects. Purpose: To investigate whether intra-articular (IA) administration of TXA could reduce hemarthrosis and postoperative pain in patients after ACL reconstruction. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: A total of 47 patients were included in this study, which was performed between July 2017 and May 2019. Single-bundle reconstructions using autologous hamstring tendon grafts were performed in all patients. The patients were randomized into 2 groups: the TXA group (received the index procedure with 100-mL IA injection of TXA [30 mg/mL]) and a control group (did not receive IA injection of TXA). No patients received a drain. Blood loss was calculated on the basis of hemoglobin balance at postoperative day (PD) 2. The visual analog scale (VAS) for pain score was assessed at PD 3. The midpatellar circumference was measured at PD 2 and PD 5. Knee range of motion (ROM) was evaluated 6 weeks after surgery. Results: The mean +/- SD blood loss was 467 +/- 242 mL in the TXA group and 558 +/- 236 mL in the control group. No significant differences were found for blood loss (P= .20), VAS pain scores (P= .28), ROM at postoperative week 6 (P= .61), or patellar circumference at PD 2 (P= .75) and PD 5 (P= .84). Conclusion: This study showed that IA administration of 3.0 g of TXA had no effect in reducing blood loss and postoperative pain after primary anatomic single-bundle ACL reconstruction using quadruple hamstring autografts. Registration: NCT04042688 (identifier).",2020,English
63,64,32503775.0,web_of_science,10.1016/j.arthro.2020.03.005,"Freedman, KB",ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,Editorial Commentary : Graft Choice for Anterior Cruciate Ligament Reconstruction: Will There Ever Be a Correct Answer? Probably Not,"Graft choice for anterior cruciate ligament reconstruction has been a great controversy in the sports medicine literature for the last 25 years. It has been well studied in the orthopaedic literature, with numerous randomized control trials and large database studies. There remain advantages and disadvantages to each autograft choice, primarily bone-patellar tendon-bone, quadrupled hamstring, as well as allograft. More recently, quadriceps autograft has also been studied as a suitable alternative. Most studies show nearly equivalent functional outcomes for autograft anterior cruciate ligament using bone-patellar tendon-bone and hamstring autografts in athletes younger than the age of 25 years, whereas allograft may be preferred for older athletes.",2020,English
64,65,32059954.0,web_of_science,10.1016/j.arthro.2020.01.048,"Smith, PA; Cook, CS; Bley, JA",ARTHROSCOPY-THE JOURNAL OF ARTHROSCOPIC AND RELATED SURGERY,All-Inside Quadrupled Semitendinosus Autograft Shows Stability Equivalent to Patellar Tendon Autograft Anterior Cruciate Ligament Reconstruction: Randomized Controlled Trial in Athletes 24 Years or Younger,"Purpose: To compare clinical outcomes of knee anterior cruciate ligament (ACL) autograft reconstruction using all-inside quadrupled semitendinosus (AIST) versus bone-patellar tendon-bone (BPTB) in a high-risk athletic population 24 years or younger. Methods: Skeletally mature candidates younger than 24 years old with an ACL tear were randomized into either the AIST (n = 32) or BPTB (n = 32) group and were followed for 2 years. Magnetic resonance imaging scans were obtained at 1-year follow-up, and radiographs were obtained at 2-year follow-up. All surgeries were performed by a single surgeon using an anteromedial portal to establish the femoral tunnel. The primary outcome measure was KT-1000 stability testing. Secondary outcome measures included International Knee Documentation Committee (IKDC) Knee Evaluation Form, IKDC Subjective Form, Knee Injury and Osteoarthritis Outcome Score, Marx Activity Scale, visual analog pain scale, and SF-12 (Mental and Physical). Results: At 2-year follow-up, no statistical difference existed with KT-1000-measured side-to-side laxity between AIST (0.3 +/- 0.7 mm, 95% confidence interval 0.0-1.0 mm) and BPTB (0.0 +/- 0.8 mm, confidence interval CI -0.3 to 1.1 mm) (P = .197). In addition, no statistical differences between the groups were found for IKDC Subjective Form, Knee Injury and Osteoarthritis Outcome Score, Marx, SF-12 Mental, SF-12 Physical, or with regards to imaging findings. Patients with BPTB reported significantly greater postoperative pain scores at days 2 (P = .049), 3 (P = .004), and 7 (P = .015) and had significantly greater kneeling pain at 2 years (P < .019). A return to sport questionnaire at 2 years revealed no significant difference between the groups for returning to preoperative level of sport activity (83% AIST, 74% BPTB; P = .415). Two graft retears (7%; P = .222) occurred in the AIST group. Three patients in the BPTB group experienced ACL tears in the contralateral knee (9%; P = .239). Conclusions: ACL reconstruction with an all-inside quadrupled semitendinosus autograft construct is equivalent to patellar BPTB autograft based on KT-1000 stability testing in athletes 24 years or younger.",2020,English
65,66,32368935.0,web_of_science,10.1177/0363546520914936,"Castoldi, M; Magnussen, RA; Gunst, S; Batailler, C; Neyret, P; Lustig, S; Servien, E",AMERICAN JOURNAL OF SPORTS MEDICINE,A Randomized Controlled Trial of Bone-Patellar Tendon-Bone Anterior Cruciate Ligament Reconstruction With and Without Lateral Extra-articular Tenodesis: 19-Year Clinical and Radiological Follow-up,"Background: Arthroscopic anterior cruciate ligament (ACL) reconstruction (ACLR) with a bone-patellar tendon-bone graft (BTB) is a reliable surgical option for the control of anterior knee laxity after ACL injury. The addition of a lateral extra-articular tenodesis (LET) may improve control of rotation knee laxity and improve short-term graft survival in high-risk patients. Purpose: The aims of this study were to compare long-term patient-reported outcomes, graft survival, and risk of osteoarthritis between ACLR with and without LET. Study Design: Randomized controlled trial; Level of evidence, 2. Methods: This study included 121 consecutive knees (120 patients) presenting to a single center with an ACL rupture between 1998 and 1999. In total, 61 knees were randomized to an isolated BTB ACLR, and 60 knees were randomized to a BTB ACLR with an extra-articular lateral tenodesis with gracilis tendon (modified Lemaire). Results: Eighty knees in 79 patients (66%) were available for follow-up at a postoperative mean of 19.4 years (range, 19-20.2). Of those patients, 43 had a clinical examination and completed patient-reported outcome questionnaires, and the other 37 patients were evaluated through the questionnaires alone. Standard radiographs were available for 45 patients and laximetry (TELOS) for 42 patients. Mean subjective International Knee Documentation Committee score at last follow-up was 81.8, and no differences were noted between the BTB and BTB-LET groups (P = .7). Two-thirds of patients were still participating in pivoting sports. A total of 17 knees (21%) experienced a graft failure, 5 of which (6%) underwent revision ACLR. There was no significant difference in graft failure risk between the BTB group (29%) and the BTB-LET group (13%; P = .1). Lateral tibiofemoral osteoarthritis was significantly more frequent in the BTB-LET group (59%) as compared with the BTB group (22%; P = .02). Lateral compartment osteoarthritis was correlated with partial lateral meniscectomy. Conclusion: There were no significant differences in long-term patient-reported outcomes after ACLR with or without an LET. LET may increase the risk of lateral compartment osteoarthritis at long-term follow-up. There was a trend toward decreased graft failure risk with the addition of LET but this study was underpowered to assess this outcome.",2020,English
