,id,pmid,source,doi,authors,journal,title,abstract,year,language
28,29,PUBMED 11734484,Cochrane,10.1177/03635465010290060901,"Aune, AK; Holm, I; Risberg, MA; Jensen, HK; Steen, H",Cochrane,Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up,"Seventy‐two patients with subacute or chronic rupture of the anterior cruciate ligament were randomly assigned to autograft reconstruction with four‐strand gracilis and semitendinosus tendon (N = 37) or with patellar tendon‐bone (N = 35) from the ipsilateral side. The groups were similar in terms of age, sex, level of activity, degree of laxity, meniscal lesions found surgically, and rehabilitation program. The follow‐up was performed at another hospital by independent observers after 6, 12, and 24 months. Sixty‐one patients (32 with hamstring tendon grafts and 29 with patellar tendon grafts) complied with the follow‐up routine for the full 24 months. No differences were found between the groups with respect to Cincinnati functional score, KT‐1000 arthrometer measurements, or stairs hopple test results. The subjective result and the single‐legged hop test result were better for the hamstring tendon group after 6 and 12 months, but no differences were found after 24 months. The hamstring tendon group showed better isokinetic knee extension strength than did the patellar tendon group after 6 months, but not after 12 and 24 months. There was a significant weakness in isokinetic knee flexion strength among the hamstring tendon group. Anterior knee pain was not significantly different between the groups, but kneeling pain was significantly less common in the hamstring tendon group after 24 months.",2001,English
29,30,,Cochrane,10.1097/JSM.0000000000001123,"Mohtadi, N; Chan, D; Bertiche, P; Hunter, D; Marmura, H; Bryant, D",Cochrane,Predictors of Radiographic Osteoarthritis Following Anterior Cruciate Ligament Reconstruction at 5 Years Postoperatively,"Objective: To evaluate the predictive factors of posttraumatic knee osteoarthritis (OA) in the medial, lateral, and patellofemoral compartments at 5 years post‐ACL reconstruction. Study Design: Predictive analysis within a prospective, randomized clinical trial. Subjects: 330 patients (14‐50 years) randomized to ACL reconstruction with a patellar tendon, single‐bundle semitendinosus/gracilis tendon, or double‐bundle semitendinosus/gracilis tendon autograft (110/group). Intervention/Observation Technique: Standardized radiographs at baseline, 2 and 5 years were used to assess radiographic OA at 5 years postoperatively. For each knee compartment, individual predictor variables with P < 0.1 in a bivariate regression analysis were added to a multivariable logistic regression model. Odds ratios (OR) and 95% confidence intervals (95% CI) were reported. Outcome Measures: Dependent Outcome Variable: Radiographic OA in each compartment, using the International Knee Documentation Committee scale. An independent, fellowship‐trained orthopedic surgeon graded the radiographs for absence (A‐Normal, B‐Nearly Normal) or presence (C‐Abnormal, D‐Severely Abnormal) of OA. Independent Predictor Variables: age, sex, knee alignment, Lachman, pivot shift, meniscal treatment and chondral condition at surgery, graft type, graft failure, reinjury, and secondary surgery. Results: Grades were available for 302 patients (91.5%) at 5 years. Medial OA was assessed in 35 patients (10.6%). Meniscectomy (OR, 5.8; 95% CI, 2.7‐12.6; P < 0.01) and varus knee alignment (OR, 2.4; 95% CI, 1.1‐5.1; P = 0.03) significantly predicted medial OA. Lateral OA was assessed in 67 patients (20.3%). Patellar tendon graft (OR, 2.4; 95% CI, 1.2‐4.8; P = 0.02), meniscectomy (OR, 2.6; 95% CI, 1.3‐5.2; P ≤ 0.01), meniscal repair (OR, 3.3; 95% CI, 1.5‐7.4; P ≤ 0.01), and chondral damage (OR 2.0; 95% CI, 1.0‐3.9, P = 0.04) significantly predicted lateral OA. Based on a bivariate analysis with 9 patients (2.7%) with patellofemoral OA, chondral damage (OR, 5.7; 95% CI, 1.5‐ 21.8; P = 0.01) was a significant predictor of OA. Graft failure, traumatic reinjury, and secondary surgery were not predictive of OA. Conclusions: Varus alignment and medial meniscectomy significantly increase the risk of developing medial OA. Use of a patellar tendon graft, lateral meniscectomy, meniscus repair, and chondral damage significantly increase the risk of developing lateral OA. Graft failure, traumatic re‐injury, or secondary surgery were not predictive of radiographic OA in any compartment. Higher proportions of patients with OA are required to increase confidence in these associations.",2023,English
30,31,PUBMED 34604426,Cochrane,10.1177/23259671211028168,"Guglielmetti, LGB; Salas, VER; Jorge, PB; Severino, FR; Duarte, A; de Oliveira, VM; Cury, RPL",Cochrane,Prospective and Randomized Clinical Evaluation of Hamstring Versus Patellar Tendon Autograft for Anterior Cruciate Ligament Reconstruction in Soccer Players,"Background: Anterior cruciate ligament (ACL) reconstruction is usually performed with autologous bone–patellar tendon–bone (PT) or hamstring tendon (HT) graft. There has been only 1 randomized clinical trial examining ACL reconstruction with these grafts specifically in soccer players, and more studies comparing these graft types within a homogenous cohort such as soccer athletes may better highlight differences in outcomes. Purpose: To compare the results of ACL reconstruction with PT versus HT autograft in soccer players and to evaluate objective and subjective outcomes. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: A total of 62 professional or semiprofessional soccer players (mean age, 25.1 years) with ACL injury were randomized to undergo reconstruction with PT or HT autograft by a single orthopaedic surgeon (n = 31 in each group). Outcome measures were recorded preoperatively and at 2 years postoperatively. The primary outcome was the modified Cincinnati Knee Rating System, and secondary outcomes were the objective and subjective International Knee Documentation Committee scores, Lachman test, pivot‐shift test, anterior drawer test, and Lysholm score. The following variables were also evaluated postoperatively: return to soccer, level at return, graft rerupture, postoperative complications, anterior knee pain, patellar tendinitis, difficulty sprinting, and loss of kicking power. Results: The PT and HT groups were homogenous in terms of age, sex distribution, injured side, and time from injury to surgery, and there was no difference between them on any preoperative outcome score. At 2 years postoperatively, there were no differences between the groups on any outcome score; however, there were significantly fewer patients with anterior knee pain in the HT group compared with the PT group (7 [22.6%] vs 15 [48.4%], respectively; P =.03). Two patients from each group (2/31; 6.5%) sustained rerupture. Conclusion: There were no differences between soccer players who underwent different types of ACL reconstruction with the exception of anterior knee pain, which was more frequent in players who underwent reconstruction with PT graft. Registration: NCT02642692 (ClinicalTrials.gov).",2021,English
31,32,,Cochrane,10.1177/2325967118808778,"Elveos, MM; Drogset, JO; Engebretsen, L; Bronn, R; Lundemo, TO; Gifstad, T",Cochrane,Anterior Cruciate Ligament Reconstruction Using a Bone–Patellar Tendon–Bone Graft With and Without a Ligament Augmentation Device: a 25-Year Follow-up of a Prospective Randomized Controlled Trial,"Background: Various grafts and ligament augmentation devices (LADs) have been used in the search for optimal reconstruction of the anterior cruciate ligament (ACL). Purpose: To compare 25‐year follow‐up results after ACL reconstruction using a bone–patellar tendon–bone (BPTB) graft with or without the Kennedy LAD. Study Design: Randomized controlled trial; Level of evidence, 1. Methods: One hundred patients undergoing ACL reconstruction between 1991 and 1993 were randomized into 2 groups: reconstruction using a BPTB graft alone (BPTB group, 51 patients) or a BPTB graft with the Kennedy LAD (LAD group, 49 patients). The 25‐year follow‐up evaluation included a clinical knee examination, patient‐reported outcome measures, and an assessment of radiological osteoarthritis (OA) according to the Ahlbäck classification. Additional outcomes were reruptures and knee arthroplasty. Results: Ninety‐three patients (93%) were available for the follow‐up evaluation: 48 patients in the BPTB group and 45 in the LAD group. Through telephone calls, 26 patients were excluded from further investigation because of reruptures and arthroplasty in the knee of interest; 67 patients were further investigated. A total of 43 of 44 (98%) and 42 of 44 (95%) patients had negative or 1+ Lachman and pivot‐shift test results, respectively. The mean Lysholm score was 85 for the BPTB group and 83 for the LAD group. All mean Knee injury and Osteoarthritis Outcome Score (KOOS) subscale values were ≥73. There were no statistically significant differences between groups in any of these outcomes or regarding the Tegner score, radiological classification of OA, or number of ACL reruptures. Signs of radiological OA were detected in all patients, and severe radiological OA (Ahlbäck grade III, IV, or V) was detected in 32% of patients in the BPTB group and 21% of patients in the LAD group (P =.37). There were 12 patients in the BPTB group and 7 in the LAD group who had documented reruptures (P =.40). One patient in the BPTB group and 6 in the LAD group underwent knee arthroplasty (P =.054). Conclusion: In the present study, there were no statistically significant differences between groups in any of the outcomes. After 25 years, 19% of patients had reruptures, 27% had severe radiological OA, and 7% underwent knee arthroplasty.",2018,English
32,33,,Cochrane,10.1016/j.jisako.2023.03.284,,Cochrane,Predictors of Radiographic Osteoarthritis Following Anterior Cruciate Ligament Reconstruction at 5 Years Post-Operatively,"Abstract ID# 21455 All Authors: Nick Mohtadi MD, MSc, FRCSC, Dip. Sport Med; Clinical Professor CANADA Denise S. Chan MBT, MSc CANADA Pablo Bertiche MD ARGENTINA Dana J Hunter BA, MSc CANADA Hana Marmura BSc CANADA Dianne M. Bryant PhD CANADA Summary: This study evaluated predictive factors of post‐traumatic radiographic osteoarthritis (OA) in the medial, lateral, and patellofemoral compartments, within a large randomized clinical trial at 5‐years post‐ACL reconstruction. Varus alignment and medial meniscectomy increase risk of medial OA. PT graft, lateral meniscectomy, meniscus repair, and chondral damage increase the risk of lateral OA. Data: Purpose To evaluate predictive factors of post‐traumatic radiographic osteoarthritis (OA) in the medial, lateral, and patellofemoral compartments, within a randomized clinical trial at 5‐years post‐ACL reconstruction. Methods Three‐hundred‐and‐thirty patients (14–50 years) were randomized intra‐operatively to ACL reconstruction (ACLR) with patellar tendon (PT), single‐bundle semitendinosus/gracilis tendon (HT), or double‐bundle semitendinosus/gracilis tendon (DB) autografts. Clinical and quality‐of‐life‐outcomes were previously published. Baseline, 2‐ and 5‐year standardized radiographs (bilateral P‐A weightbearing, 45 degrees flexion; lateral 40‐45 degrees, and bilateral skyline patella views) were assessed for radiographic OA in the medial, lateral, and patellofemoral compartments, using the International Knee Documentation Committee (IKDC) scale. Presence of radiographic OA was defined by IKDC Abnormal or Severely Abnormal grades. An independent fellowship‐trained orthopaedic surgeon blinded to all outcomes assessed the radiographs. Primary outcomes included radiographic OA and Anterior Cruciate Ligament Quality‐of‐Life (ACL‐QOL) scores. Five‐year medial, lateral, and patellofemoral radiographic OA were the respective dependent outcome variables in three multi‐variable logistic regressions. Independent predictor variables included: age, sex, knee alignment, clinical stability (Lachman, pivot shift tests), meniscal treatment, chondral condition at surgery, graft type, graft failure, re‐injury, and secondary surgery. Bivariate logistic regressions were performed for each predictor; individual predictor variables with p<0.1 were added into the multi‐variable model. Odds ratios and 95% Confidence Intervals (95%CI) were reported. An ANCOVA investigated the association of radiographic OA in each compartment and ACL‐QOL scores at 5‐years. Results Five‐year IKDC grades for radiographic OA were available for 302 patients (91.5%). Thirty‐five patients (10.6%) had radiographic OA in the medial compartment. Varus alignment, meniscectomy, chondral damage, age>35, and male sex were identified as individual predictors. Only medial meniscectomy and varus knee alignment were statistically significant predictors of medial OA in the multi‐variable model, with odds ratios of 5.8 (95%CI 2.7–12.6, p<0.01) and 2.4 (95%CI 1.1–5.1; p=0.03), respectively. Sixty‐seven patients (20.3%) had radiographic OA in the lateral compartment. Graft type, pivot shift, valgus alignment, meniscectomy, meniscal repair, and chondral damage were identified as individual predictors. Only PT graft, lateral meniscectomy, lateral meniscus repair, and lateral chondral damage were statistically significant predictors of lateral OA in the multi‐variable model, with odds ratios of 2.4 (95%CI 1.2–4.8, p=0.02), 2.6 (95%CI 1.3–5.2, p= 0.01), 3.3 (95%CI 1.5–7.4, p= 0.01), and 2.0 (95%CI 1.0–3.9, p=0.04), respectively. Only 9 patients (2.7%) had patellofemoral OA; insufficient to progress to a multi‐variable model. Bivariate analyses showed patellofemoral chondral damage as the only significant predictor of OA at 5‐years (odds ratio of 5.7; 95%CI 1.5–21.8, p=0.01). Graft failure, traumatic re‐injury, and secondary surgery did not predict radiographic OA at 5‐years in any compartment. No significant associations were shown between 5‐year ACL‐QOL scores and presence of medial, lateral, or patellofemoral OA. Conclusions Varus alignment and medial meniscectomy at ACLR significantly increase the risk of developing medial OA. PT graft, and meniscectomy, meniscus repair, and presence of chondral damage in the lateral compartment significantly increase the risk of developing lateral OA. Higher proportions of OA cases would increase the confidence in these associations.",2023,English
33,34,PUBMED 15572316,Cochrane,10.1177/0363546504265924,"Nicholas, SJ; DAmato, MJ; Mullaney, MJ; Tyler, TF; Kolstad, K; McHugh, MP",Cochrane,A prospectively randomized double-blind study on the effect of initial graft tension on knee stability after anterior cruciate ligament reconstruction,"BACKGROUND: No consensus exists on the amount of tension that should be applied to anterior cruciate ligament grafts to best facilitate graft incorporation and re‐create normal knee mechanics. HYPOTHESIS: Differences in initial graft tension will affect postoperative knee stability. STUDY DESIGN: Prospective, randomized, double‐blind clinical trial. METHODS: Forty‐nine patients undergoing bone‐patellar tendon‐bone autograft anterior cruciate ligament reconstruction by a single surgeon were randomized into high‐tension (n = 27) and low‐tension (n = 22) groups. Grafts were set at 90 N or 45 N. Arthrometric measurements (KT‐1000 arthrometer manual maximum) of anterior tibial displacement and knee range of motion were made before surgery and at 1 week and an average of 20 months after surgery. Knee outcome scores were collected before and after surgery, and a single‐leg hop test was also performed at final follow‐up. RESULTS: After anterior cruciate ligament reconstruction, anterior tibial displacement was significantly greater in the patients in the low‐tension group (P < .05). The side‐to‐side difference in anterior tibial displacement in the high‐tension and low‐tension groups was 1.1 +/‐ 1.7 mm versus 2.4 +/‐ 2.4 mm 1 week after surgery and 2.2 +/‐ 1.6 mm versus 3.0 +/‐ 2.2 mm at follow‐up. Five patients had abnormal anterior tibial displacement (>5 mm side‐to‐side difference), and all were in the low‐tension group (P <.05). Knee outcome scores improved with surgery (P <.01), with similar results for low‐tension and high‐tension groups. Hop test deficits were not different between groups. CONCLUSIONS: Initial graft tension affects the restoration of knee stability. A graft tension of 45 N was not sufficient for restoring knee stability.",2004,English
34,35,PUBMED 20566719,Cochrane,10.1177/0363546510369549,"Barenius, B; Nordlander, M; Ponzer, S; Tidermark, J; Eriksson, K",Cochrane,Quality of life and clinical outcome after anterior cruciate ligament reconstruction using patellar tendon graft or quadrupled semitendinosus graft: an 8-year follow-up of a randomized controlled trial,"BACKGROUND: Randomized controlled trials after anterior cruciate ligament reconstructions with long‐term follow‐up including assessment of health‐related quality of life are rare. PURPOSE: To compare clinical outcome and health‐related quality of life 8 years after anterior cruciate ligament reconstruction using 2 types of graft. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: Long‐term follow‐up of 164 patients with anterior cruciate ligament injury randomized to arthroscopic reconstruction with a quadrupled semitendinosus graft or a bone‐patellar tendon‐bone graft was undertaken. After a mean 8 years, 153 patients were available for follow‐up, including instrumented laxity, 1‐legged hop test, a knee‐walking test, and assessment with International Knee Documentation Committee, Lysholm, Tegner, and patellofemoral pain score. Health‐related quality of life was assessed with Knee Osteoarthritis Outcome Score and Short Form‐36. RESULTS: Patients in both graft groups retained the same stability, knee function, and health‐related quality of life. The patellofemoral pain score was similar for both groups; the bone‐patellar tendon‐bone group had more donor site morbidity from kneeling and knee walking. In the bone‐patellar tendon‐bone group, 19 patients had no kneeling problems, 23 slight problems, 31 moderate problems, and 5 unable to kneel. Corresponding figures for the semitendinosus group were 25, 32, 16, and 2 (P < .001). Patients with early reconstructions (<5 months) had a lower risk for meniscal injuries (37%) than did later reconstructed (62%, P = .008). Health‐related quality of life regarding physical functioning in Short Form‐36 was better for the early‐reconstructed patients than for the later reconstructed (92 vs 85; P = .014). Patients without medial meniscal surgery had higher Knee Osteoarthritis Outcome Scores for all subscales than did patients with medial meniscal surgery, with most significant difference for sport and recreation (63 vs 75, P = .008). CONCLUSION: In the long term, the semitendinosus graft provided similar stability, knee function, and health‐related quality of life but with less kneeling morbidity than did the bone‐patellar tendon‐bone graft.",2010,English
35,36,PUBMED 40297041,Cochrane,10.1177/23259671251330307,"Gopinatth, V; Tartibi, S; Smith, MV; Matava, MJ; Brophy, RH; Knapik, DM",Cochrane,Long-term Results of Bone-Patellar Tendon-Bone Versus Hamstring Tendon Autograft for Primary Anterior Cruciate Ligament Reconstruction: a Meta-analysis of Randomized Controlled Trials,"BACKGROUND: Bone‐patellar tendon‐bone (BTB) and hamstring tendon (HT) autografts are the most commonly utilized grafts for primary anterior cruciate ligament reconstruction (ACLR). While previous studies have compared outcomes using BTB and HT grafts for ACLR at short‐ and mid‐term follow‐ups, outcomes at long‐term follow‐ups remain unclear. PURPOSE: To perform a systematic review and meta‐analysis of randomized controlled trials (RCTs) evaluating BTB versus HT autografts for primary ACLR at a minimum 10‐year follow‐up. STUDY DESIGN: Systematic review; Level of evidence, 2. METHODS: A systematic review was performed in accordance with the 2020 PRISMA (Preferred Reporting Items for Systematic Reviews and Meta‐Analyses) guidelines by querying 5 databases from inception through May 2024 to identify level 1 and 2 RCTs evaluating outcomes of BTB versus HT autografts for primary ACLR at a minimum 10‐year follow‐up. A meta‐analysis was performed using random‐effects models with risk ratios (RRs) for discrete outcomes and mean differences (MDs) for continuous outcomes. RESULTS: Six RCTs‐consisting of 495 (BTB, n = 235; HT, n = 260) patients‐were identified. The mean age at the follow‐up was 41.3 ± 7.4 years, with men comprising 64% (n = 316/495) of patients. The mean final follow‐up time was 14.6 ± 0.7 years (range, 10‐17 years). No significant differences were observed in ACL graft rupture or revision rates (RR, 0.88; P = .70), contralateral ACL rupture rates (RR, 1.27; P = .46), Lysholm scores (MD, ‐1.27; P = .45), Tegner scores (MD, ‐0.01; P = .97), extension deficits (RR, 2.67; P = .23), or KT‐1000 side‐to‐side differences (MD, ‐0.56; P = .10). There was a significantly greater risk of osteoarthritis (OA) progression in ACLR knees compared with the contralateral knee (RR, 3.64; P < .0001); however, there was no difference in OA progression between BTB and HT groups (RR, 1.01; P = .91). CONCLUSION: BTB and HT autografts for primary ACLR demonstrate similar outcomes and rates of OA progression at long‐term follow‐ups. Knees undergoing ACLR have a greater risk of OA progression compared with healthy contralateral knees.",2025,English
36,37,,Cochrane,,"Rajput, IM; Ali, M; Siddiqui, AA; Sahito, B; Doltani, DK; Khaskheli, JH",Cochrane,To compare the functional outcome of the Patellar Tendon and hamstring tendon autograft for anterior cruciate ligament reconstruction in males,"Objective: To determine the functional outcomes and patient satisfaction status after using the patellar tendon and hamstring tendon autograft for anterior cruciate ligament reconstruction in malepatients Study Design: Prospective randomized clinical trial Place and Duration of Study: Department of Orthopaedic, Dr. Ruth KM Pfau Civil Hospital Karachi and Medicare Cardiac &amp; General Hospital Karachi between April 2017and November 2019. Methodology:Forty one patients of the male gender and age above 20 years with unilateral anterior cruciate ligament rupture were enrolled. Patients were divided into two groups; Group I consisted of 22 patients receiving Patellar Tendon Graft for open ACL reconstruction and Group II consisted of 19 patients receiving Hamstring (semitendinosus and gracilis) Quadruple Tendon Graft for arthroscopic ACL reconstruction. Outcomes of both techniques were examined and compared. Patients were followed for 24 months. Results: No significant difference was observed regarding age and causes of injury between both groups (p‐value >0.05). Postoperatively no significant difference in terms of Lysholm score, IKDC, Lachman test, pivot shift test, and pain during kneeling at 2 years. In Group I, 14 (63.64%) patients were satisfied, 6 (27.27%) patients were very satisfied and 2 (9.09%) patients were neutral, and in Group II, 10 (52.63%) patients were satisfied, 5 (26.32%) patients were very satisfied and 4 (21.05%) patients were neutral at final follow‐up. In our study, morbidity like anterior knee pain during kneeling was not significant in either group at 2 years. Conclusion: The patellar tendon and semitendinosus tendons are considered as a procedure of choice for the rupture of the anterior cruciate ligament. We concluded that both techniques patellar tendon and semitendinosus tendon autografts are safe and effective treatment modalities for anterior cruciate ligament reconstruction. We found no significant difference in terms of functional outcomes, patient satisfaction, and kneeling pain between both groups.",2020,English
37,38,PUBMED 16452264,Cochrane,10.1177/0363546505284889,"Halinen, J; Lindahl, J; Hirvensalo, E; Santavirta, S",Cochrane,Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: a prospective randomized study,"BACKGROUND: The apparent consensus is that solitary medial collateral ligament rupture can be treated nonoperatively, but treatment of severe combined ruptures of the medial collateral ligament and anterior cruciate ligament remains controversial. HYPOTHESES: Nonoperative and early operative treatments of grade III medial collateral ligament rupture lead to similar results when the anterior cruciate ligament is reconstructed in the early phase. STUDY DESIGN: Randomized controlled clinical trial; Level of evidence, 1. METHODS: Forty‐seven consecutive patients with combined anterior cruciate ligament and grade III medial collateral ligament injuries were randomized into 2 groups. The medial collateral ligament injury was treated operatively in group 1 (n = 23) and non‐operatively in group 2 (n = 24). In both groups, the anterior cruciate ligament injury was treated with early reconstruction, using bone‐patellar tendon‐bone graft and interference screw. Two years postoperatively, knee stability was measured with a KT‐1000 arthrometer and Telos valgus radiography and knee extension strength with a Biodex dynamometer and a 1‐legged hop test. An International Knee Documentation Committee evaluation form and Lysholm score were completed. RESULTS: All 47 patients were available for clinical evaluation for a mean of 27 months (range, 20‐37 months) after surgery. There were no statistically significant differences between the 2 groups with respect to subjective function of the knee, postoperative stability, range of motion, muscle power, return to activities, Lysholm score, and overall International Knee Documentation Committee evaluation. The subjective outcome and Lysholm score were good and anteroposterior knee stability excellent in both groups. CONCLUSION: Nonoperative and operative treatments of medial collateral ligament injuries lead to equally good results. Medial collateral ligament ruptures need not be treated operatively when the anterior cruciate ligament is reconstructed in the early phase.",2006,English
38,39,PUBMED 15716250,Cochrane,10.1177/0363546504268406,"Beynnon, BD; Uh, BS; Johnson, RJ; Abate, JA; Nichols, CE; Fleming, BC; Poole, AR; Roos, H",Cochrane,"Rehabilitation after anterior cruciate ligament reconstruction: a prospective, randomized, double-blind comparison of programs administered over 2 different time intervals","BACKGROUND: There are adverse effects associated with immobilization of the knee after anterior cruciate ligament reconstruction, yet very little is known about how much activity will promote adequate rehabilitation without permanently elongating the graft, producing graft failure, or creating damage to articular cartilage. HYPOTHESIS: Rehabilitation with either an accelerated or nonaccelerated program produces no difference in anterior‐posterior knee laxity, clinical assessment, patient satisfaction, functional performance, and the synovial fluid biomarkers of articular cartilage metabolism. STUDY DESIGN: Randomized controlled clinical trial; Level of evidence, 1. METHODS: Twenty‐five patients who tore their anterior cruciate ligament were enrolled and underwent anterior cruciate ligament reconstruction. Patients were randomized to accelerated rehabilitation or nonaccelerated rehabilitation. At the time of surgery and 3, 6, 12, and 24 months later, measurements of anterior‐posterior knee laxity, clinical assessment, patient satisfaction, functional performance, and cartilage metabolism were completed. RESULTS: At the 2‐year follow‐up, there was no difference in the increase of anterior knee laxity relative to the baseline values that were obtained immediately after surgery between the 2 groups (2.2‐mm vs 1.8‐mm increase relative to the normal knee). The groups were similar in terms of clinical assessment, patient satisfaction, activity level, function, and response of the bio‐markers. After 1 year of healing, synthesis of collagen and turnover of aggrecan remained elevated in both groups. CONCLUSION: Anterior cruciate ligament reconstruction with a bone‐patellar tendon‐bone graft followed by either accelerated or nonaccelerated rehabilitation produces the same increase of anterior knee laxity. Both programs had the same effect in terms of clinical assessment, patient satisfaction, functional performance, and the biomarkers of articular cartilage metabolism. There is concern that the cartilage biomarkers remained elevated for an extended period.",2005,English
39,40,PUBMED 31169571,Cochrane,10.2106/JBJS.18.01322,"Mohtadi, NG; Chan, DS",Cochrane,"A Randomized Clinical Trial Comparing Patellar Tendon, Hamstring Tendon, and Double-Bundle ACL Reconstructions: patient-Reported and Clinical Outcomes at 5-Year Follow-up","BACKGROUND: This randomized clinical trial evaluated the 5‐year, disease‐specific quality‐of‐life outcomes of patients treated for anterior cruciate ligament (ACL) deficiency with use of a patellar tendon, single‐bundle quadruple‐stranded hamstring, or double‐bundle hamstring reconstruction. METHODS: Patients (n = 110 per group; 183 male; 14 to 50 years of age) were randomly allocated to anatomically positioned ACL reconstruction with use of a patellar tendon graft (patellar tendon group; mean age, 28.7 years), quadruple‐stranded hamstring tendon construct (hamstring tendon group; mean age, 28.5 years), or double‐bundle hamstring tendon construct (double‐bundle group; mean age, 28.3 years). Computer‐generated allocation with varied block randomization was performed intraoperatively. The 5‐year primary outcome measure was the Anterior Cruciate Ligament‐Quality of Life (ACL‐QOL) score, and secondary outcome measures included the International Knee Documentation Committee (IKDC) subjective score and objective grades, pivot shift assessment, range of motion, kneeling pain, Tegner activity scale, Cincinnati Occupational Rating Scale, complete traumatic reruptures, partial traumatic tears, total traumatic reinjuries, and atraumatic graft failures. RESULTS: Three hundred and fifteen patients (95%) completed the 5‐year follow‐up (4 withdrawals, and 11 lost to follow‐up). ACL‐QOL scores increased significantly from baseline for all groups (p < 0.0001), but mean scores at 5 years did not differ among the groups (p = 0.548): mean (and standard deviation) of 82.5 ± 17.9 (95% confidence interval [CI], 79.0 to 86.0) for patellar tendon, 83.9 ± 18.2 (95% CI, 80.3 to 87.4) for hamstring tendon, and 81.1 ± 19.3 (95% CI, 77.4 to 84.8) for double‐bundle. The proportions of patients at 5 years with a pivot shift grade of ≥2 (12% for patellar tendon, 16% for hamstring tendon, and 22% for double‐bundle; p = 0.149) and with normal and nearly normal knees per IKDC grade (87%, 82%, and 75% for the 3 groups, respectively; p = 0.093) trended in favor of patellar tendon reconstruction. No differences were seen for the IKDC subjective scores, knee range of motion including passive extension deficits, the single leg hop test, Cincinnati Occupational Rating scores, and Tegner activity levels. Kneeling pain was more common with patellar tendon reconstruction (10% of patients compared with 4% for hamstring tendon and 2% for double‐bundle; p = 0.029). For hamstring tendon and double‐bundle reconstructions, there were trends toward more complete traumatic reruptures (4% for patellar tendon, 10% for hamstring tendon, and 10% for double‐bundle; p = 0.145) and partial traumatic tears (0%, 5%, and 6%, respectively; p = 0.059), with significantly fewer combined traumatic reinjuries in the patellar tendon group (4 patients compared with 16 for hamstring tendon and 17 for double‐bundle; p = 0.010). Atraumatic graft failure (pivot shift grade of ≥2) was found for 10% of the patients. CONCLUSIONS: At 5 years, we found no significant difference in the quality‐of‐life outcome among the patellar tendon, hamstring tendon, and double‐bundle techniques for ACL reconstruction. Significantly more patients in the hamstring tendon and double‐bundle groups experienced traumatic graft reinjury compared with the patellar tendon group. There was a trend toward a higher percentage with normal and nearly normal IKDC grades in the patellar tendon group compared with hamstring tendon and double‐bundle groups. LEVEL OF EVIDENCE: Therapeutic Level I. See Instructions for Authors for a complete description of levels of evidence.",2019,English
40,41,PUBMED 19684298,Cochrane,10.1177/0363546509339577,"Taylor, DC; DeBerardino, TM; Nelson, BJ; Duffey, M; Tenuta, J; Stoneman, PD; Sturdivant, RX; Mountcastle, S",Cochrane,Patellar tendon versus hamstring tendon autografts for anterior cruciate ligament reconstruction: a randomized controlled trial using similar femoral and tibial fixation methods,"BACKGROUND: Controversy remains over the most appropriate graft for anterior cruciate ligament reconstruction. HYPOTHESIS: There is no significant difference in outcomes after 4‐strand hamstring and patellar tendon autograft anterior cruciate ligament reconstructions using similar fixation techniques. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: Between August 2000 and May 2003, 64 Keller Army Hospital patients with complete anterior cruciate ligament tears were randomized to hamstring (n = 32) or patellar tendon (n = 32) autograft anterior cruciate ligament reconstruction. Operative graft fixation and rehabilitative techniques were the same for both groups. Follow‐up assessments included the Single Assessment Numeric Evaluation score, Lysholm score, International Knee Documentation Committee score, and Knee Injury and Osteoarthritis Outcome Score. Postoperative radiographs were analyzed for tunnel location and orientation. RESULTS: Eleven women and 53 men were randomized. Eighty‐three percent of the patients (53 of 64) had follow‐up of greater than 2 years, or to the point of graft rupture or removal (average follow‐up, 36 months). Four hamstring grafts (12.5%) and three patellar tendon grafts (9.4%) (P = .71) ruptured. One deep infection in a hamstring graft patient necessitated graft removal. Forty‐five of the 56 patients with intact grafts had greater than 2‐year follow‐up. Patients with patellar tendon grafts had greater Tegner activity scores (P = .04). Single Assessment Numeric Evaluation scores were 88.5 (95% confidence interval: 83.1, 93.8) and 90.1 (95% confidence interval: 85.2, 96.1) for the hamstring and patellar tendon groups, respectively (P = .53). Lysholm scores were 90.3 (95% confidence interval: 84.4, 96.1) and 90.4 (95% confidence interval: 84.5, 96.3) for the hamstring and patellar tendon groups, respectively (P = .97). There were no significant differences in knee laxity, kneeling pain, isokinetic peak torque, International Knee Documentation Committee score, or Knee Injury and Osteoarthritis Outcome Scores. Postoperative graft rupture correlated with more horizontal tibial tunnel orientation. CONCLUSION: Hamstring and patellar tendon autografts provide similar objective, subjective, and functional outcomes when assessed at least 2 years after anterior cruciate ligament reconstruction.",2009,English
