,id,pmid,source,doi,authors,journal,title,abstract,year,language
53,54,,Cochrane,10.1186/s40634-020-00292-0,"Van Der Merwe, W; Lind, M; Fauno, P; Van Egmond, K; Zaffagnini, S; Marcacci, M; Cugat, R; Verdonk, R; Ibanez, E; Guillen, P; Marcheggiani Muccioli, GM",Cochrane,Xenograft for anterior cruciate ligament reconstruction was associated with high graft processing infection,"Purpose: To evaluate clinical ad radiological outcomes of anterior cruciate ligament (ACL) reconstruction with an immunochemically modified porcine patellar tendon xenograft controlled against human Achilles tendon allograft at 24‐month minimum follow‐up. Methods: 66 patients undergoing arthroscopic ACL reconstruction were randomized into 2 groups: 34 allografts and 32 xenografts treated to attenuate the host immune response. Follow‐up was 24‐month minimum. Anterior knee stability was measured as KT − 1000 side‐to‐side laxity difference (respect to the contralateral healthy knee). Functional performance was assessed by one‐legged hop test. Objective manual pivot‐shift test and subjective (IKDC, Tegner and SF‐36) outcomes were collected. MRI and standard X‐Ray were performed. Results: 61 subjects (32 allograft, 29 xenograft) were evaluated at 12 and 24 months. Six of the subjects in xenograft group (20.6%) got an infection attributed to a water‐based pathogen graft contamination in processing. Intention‐to‐treat analysis (using the last observation carried forward imputation method) revealed higher KT − 1000 laxity in xenograft group at 24‐month follow‐up (P =.042). Also pivot‐shift was higher in xenograft group at 12‐month (P =.015) and 24‐month follow‐up (P =.038). Per‐protocol analysis (missing/contaminated subjects excluded) did not revealed clinical differences between groups. Tibial tunnel widening in the allograft group was low, whereas xenograft tunnel widening was within the expected range of 20–35% as reported in the literature. No immunological reactivity was associated to xenograft group. Conclusions: High infection rate (20.6%) was reported in xenograft group. Both groups of patients achieved comparable clinical outcomes if missing/contaminated subjects are excluded. Improved harvesting/processing treatments in future studies using xenografts for ACL reconstruction are needed to reduce infection rate, otherwise xenograft should not be used in ACL reconstruction. Level of evidence: Multicenter and double‐blinded Randomized Controlled Clinical Trial, Level I.",2020,English
54,55,PUBMED 24630956,Cochrane,10.1016/j.arthro.2014.01.012,"Lund, B; Nielsen, T; Faunø, P; Christiansen, SE; Lind, M",Cochrane,Is quadriceps tendon a better graft choice than patellar tendon? a prospective randomized study,"PURPOSE: The purpose of this randomized controlled study was to compare knee stability, kneeling pain, harvest site pain, sensitivity loss, and subjective clinical outcome after primary anterior cruciate ligament (ACL) reconstruction with either bone‐patellar tendon‐bone (BPTB) or quadriceps tendon‐bone (QTB) autografts in a noninferiority study design. METHODS: From 2005 to 2009, a total of 51 patients were included in the present study. Inclusion criteria were isolated ACL injuries in adults. Twenty‐five patients were randomized to BPTB grafts and 26 to QTB grafts. An independent examiner performed follow‐up evaluations 1 and 2 years postoperatively. Anteroposterior knee laxity was measured with a KT‐1000 arthrometer (MEDmetric, San Diego, CA). Anterior knee pain was assessed clinically and by knee‐walking ability. Knee Injury and Osteoarthritis Outcome Score (KOOS) and subjective International Knee Documentation Committee (IKDC) score were used for patient‐evaluated outcome. RESULTS: Anterior knee laxity was equal between the 2 groups with KT‐1000 values of 1.1 ± 1.4 mm and 0.8 ± 1.7 mm standard deviation (SD) at follow‐up in QTB and BPTB groups, respectively (P = .65), whereas positive pivot shift test results were seen less frequently (14% compared with 38%, respectively; P = .03). Anterior kneeling pain, evaluated by the knee walking ability test, was significantly less in the QTB group, with only 7% of patients grading knee walking as difficult or impossible compared with 34% in the BPTB group. At 1 and 2 years' follow‐up, there was no difference between the 2 groups in subjective patient‐evaluated outcome. The IKDC score was 75 ± 13 patients and 76 ± 16 SD at 1‐year follow‐up in QTB and BPTB groups, respectively (P = .78). At 2 years, 12 patients were lost to follow‐up, resulting in 18 in the BPTB group and 21 in the QTB group. CONCLUSIONS: The use of the QTB graft results in less kneeling pain, graft site pain, and sensitivity loss than seen with BPTB grafts; however, similar anterior knee stability and subjective outcomes are seen. The results of this study show that QTB is a viable option for ACL reconstruction. LEVEL OF EVIDENCE: Level II, randomized controlled clinical trial.",2014,English
55,56,,Cochrane,10.1016/j.jsams.2013.10.214,"Webster, K; Feller, J; Hartnett, N; Leigh, W",Cochrane,Comparison of hamstring and patellar tendon autografts for ACL reconstruction: 15 year follow up of a randomized controlled trial,"Introduction: Numerous studies have compared patellar tendon and hamstring tendon anterior cruciate ligament (ACL) reconstructions in the short to mid‐term. There are inadequate long‐term results. This prospective randomized controlled trial provides long term follow up data to compare between these two common graft types. Methods: Sixty‐five patients undergoing ACL reconstruction following ACL rupture were randomized to receive either a patellar tendon (PT) graft or a four strand hamstring tendon (HS) graft. Forty seven patients (22/31 PT and 25/34 HS) were reviewed at a mean of 15.2 years (range 14‐16). They completed the IKDC Subjective Knee Score, VR‐12 quality of life survey and Cincinnati Knee Rating and Sports Activity Scales, as well as reporting the incidence and severity of anterior knee pain and kneeling pain on visual analogue scales. Examination consisted of assessment of any effusion, range of motion and anterior knee laxity. Weight‐bearing X‐rays were also undertaken and assessed for osteoarthritis using the Kellgren‐ Lawrence (KG) classification. Results: The mean age of the group was 42 years (30‐56). There were 36 males and 11 females. Three graft ruptures (1 PT; 2HS), and six (2HS; 4PT) contralateral ACL injuries occurred in the followed up group. There was no statistically significant difference between the groups for any of the variables measured. There was a similar incidence of anterior knee pain and kneeling pain in both groups. The previously observed increased extension deficit in the PT group at three years had resolved and there was no significant betweengroup difference in knee laxity. Overall 60% were participating in sport on a weekly basis with a trend towards greater participation in the PT group (HS: 48%; PT 73%, p = 0.08). There was no difference in the degree of osteoarthritis between the groups (HS: KG0/1 72%, KG2/3 28%; PT: KG0/1 70%, KG2/3 30%). Discussion: This randomized controlled trial showed that HS and PT ACL reconstructions have comparable results at an average of 15 years follow‐up. Both graft types provide good long term subjective and objective outcomes. One third of patients had definite changes of osteoarthritis, but for half of these patients the changes were only mild.",2013,English
56,57,PUBMED 25763849,Cochrane,10.1007/s00167-015-3569-9,"Dai, C; Wang, F; Wang, X; Wang, R; Wang, S; Tang, S",Cochrane,Arthroscopic single-bundle anterior cruciate ligament reconstruction with six-strand hamstring tendon allograft versus bone-patellar tendon-bone allograft,"PURPOSE: The aim of this study was to compare the clinical outcomes of arthroscopic single‐bundle anterior cruciate ligament (ACL) reconstruction with six‐strand hamstring tendon (HT) allograft versus bone‐patellar tendon‐bone (BPTB) allograft. METHODS: The prospective randomized controlled trial was included 129 patients. Sixty‐nine patients received reconstruction with six‐strand HT allografts (HT group), whereas 60 patients with BPTB allografts (BPTB group). Outcome assessment included re‐rupture findings, International Knee Documentation Committee (IKDC) scores, Lysholm scores, KT‐1000 arthrometer, Lachman test, pivot‐shift test, range of motion (ROM) and single‐leg hop test. RESULTS: At a mean follow‐up of 52 months, 113 patients (HT group, 61 patients; BPTB group, 52 patients) completed a minimum 4‐year follow‐up. Four patients in HT group and six in BPTB group experienced ACL re‐rupture (6.2 vs. 10.3 %) and received revision surgery. Significant between‐group differences were observed in KT‐1000 outcomes and pivot‐shift test 1 (1.2 ± 1.5 vs. 1.8 ± 1.3, p = 0.025; positive rate 6.5 vs. 18.9 %, p = 0.036), 2 (1.1 ± 1.4 vs. 1.6 ± 1.2, p = 0.044; 8.1 vs. 20.7 %, p = 0.039), 4 (1.1 ± 1.5 vs. 1.7 ± 1.4, p = 0.031; 9.7 vs. 25 %, p = 0.012) years postoperatively. The outcomes between the two groups were comparable in terms of IKDC scores, Lysholm scores, Lachman test, ROM and single‐leg hop test. CONCLUSIONS: Six‐strand HT allograft achieved superior anteroposterior and rotational stability after single‐bundle ACL reconstruction. It is a reasonable graft substitute for ACL reconstruction. LEVEL OF EVIDENCE: II.",2016,English
57,58,,Cochrane,10.1177/2325967124S00279,"Lucidi, GA; Agostinone, P; Grassi, A; Viotto, M; Serra, M; Dal Fabbro, G; Di Paolo, S; Zaffagnini, S",Cochrane,Prospective and Randomized Evaluation of three different Anterior Cruciate Ligament (ACL) Reconstruction Techniques including a lateral extra-articular tenodesis (LET): a Clinical and Radiographic Evaluation at minimum 20 Years Follow-Up,"Objectives: Modern lateral extra‐articular tenodesis (LET) has shown promising results at short term follow‐up but there is a lack of studies investigating the incidence of complication and lateral osteoarthritis (OA) at long‐term. The aim of the study was to compare in terms of failure rates, clinical outcomes and OA incidence three different ACL reconstruction techniques including hamstring single‐bundle (HS group), patellar tendon (BTB) and hamstring over‐the‐top with LET (LET group). Methods: 75 patients were randomized to receive one of the three ACL reconstruction techniques. At the last follow‐up, patients reported outcomes (PROMs), complication and reoperation were collected for every patient. An objective clinical evaluation was performed including anteroposterior laxity measurement (KT‐1000) and pivot shift quantification (PS, triaxial‐accelerometer). Clinical failures were considered patients with evidence of graft rupture or those with KT‐1000 side‐to‐side > 5mm or with PS side‐to‐side > >1mm/s2. A radiographic evaluation was performed to assess the incidence of tibiofemoral and patellar OA. Results: Final analysis was conducted on 61 patients (81.3%) at an average 23.0 ± 1.1 years follow‐up, 38 patients completed the clinical and radiological evaluation. The LET group showed a higher Tegner score compared to the BTB (p=0.026), mean of 4.41 (up to 7) against 3.47 (up to 5). No difference was identified in the other clinical scores among the three groups (p>0.05). Revision rate and clinical failure were respectively 15.8% and 57.1% for the BTB group, 4.6% and 38.5% for the HS group and 4.6% and 18.8% for the LET group (P= 0.09 to 0.8, ns). No difference in the quantitative evaluation of the Pivot Shift were reported, while AP side‐to‐side difference was lower in the BTB group compared to the HS group (mean ‐0.1mm vs. +1.5mm). Finally, the BTB group showed a higher rate of patellofemoral OA compared to the other two groups (p=0,009) while the incidence of lateral OA was not increased in the LET group compared to the other techniques (p=0.50). Conclusions: Satisfactory clinical outcomes after ACL reconstruction at long‐term follow‐up could be achieved with different modern surgical techniques. However, the BTB graft was associated with increased incidence of patellofemoral OA when compared with the other techniques. Finally, LET was associated with increased sport participation and similar rate of lateral OA compared to other techniques at long‐term follow‐up.",2024,English
58,59,PUBMED 26578718,Cochrane,10.1177/0363546515611886,"Webster, KE; Feller, JA; Hartnett, N; Leigh, WB; Richmond, AK",Cochrane,Comparison of Patellar Tendon and Hamstring Tendon Anterior Cruciate Ligament Reconstruction: a 15-Year Follow-up of a Randomized Controlled Trial,"BACKGROUND: Numerous studies have compared patellar tendon (PT) and hamstring tendon (HS) anterior cruciate ligament (ACL) reconstructions in the short to midterm, but fewer long‐term results have been published. HYPOTHESIS: There will be no difference in functional outcome between ACL reconstruction performed with PT and HS grafts, but PT grafts will have more donor site morbidity. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: Sixty‐five patients undergoing ACL reconstruction were randomized to receive either a PT graft or a 4‐strand HS graft. Early results were reported at 4, 8, 12, 24, and 36 months. Forty‐seven patients (22 of 31 PT and 25 of 34 HS) were reviewed at a mean of 15.3 years. RESULTS: Four graft ruptures (1 PT, 3 HS) and 6 contralateral ACL injuries (4 PT, 2 HS) occurred in the group that was reviewed. There was no statistically significant difference between the groups for any of the variables measured. There was a similar incidence of anterior knee pain and kneeling pain in both groups. The previously observed increased extension deficit in the PT group at 3 years was not present at 15 years, and there was no significant between‐group difference in knee laxity. A higher proportion of patients in the PT group were participating in sport on a weekly basis (73% PT, 48% HS; P = .05). There was no difference in the degree of osteoarthritis between the groups. CONCLUSION: This randomized controlled trial showed that HS and PT ACL reconstructions have comparable results at an average 15‐year follow‐up. Contrary to the study hypothesis, some of the graft differences seen at earlier review were not present at 15 years, and patients with PT grafts were more active in sport participation. Overall, both graft types provided good long‐term subjective and objective outcomes.",2016,English
59,60,PUBMED 17245238,Cochrane,10.1016/s0035-1040(06)75947-5,"Giraud, B; Besse, JL; Cladière, F; Ecochard, R; Moyen, B; Lerat, JL",Cochrane,Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: seven-year follow-up,"PURPOSE OF THE STUDY: Reconstruction of the anterior cruciate ligament (ACL) is a common procedure, but use of lateral reinforcement is still a subject of debate. The purpose of this study was to compare two randomized series of ACL reconstructions, one using an intra‐articular method (patellar tendon autograft) and the other an intra‐ and extra‐articular method (Mac‐InJones). MATERIAL AND METHODS: From January 1995 to March 1998, 63 knees underwent surgery for ACL reconstruction. Inclusion criteria was significant medial differential laxity measured between 7 and 12 mm on passive dynamic x‐rays as 20 degrees flexion. Group 1 (patellar tendon intra‐articular reconstruction) included 34 patients (27.1+/‐7.5 years) and group 2 (intra‐articular reconstruction plus extra‐articular quadircipital tendon plasty) included 29 patients (28.5+/‐12 years). The IKDC score was determined for 72% of the knees in group 1 and 68% in group 2 at seven years follow‐up on average (102 and 93 months respectively). Anterior laxity was measured radiographically and with KT‐1000. The position of the tunnels was controlled using the Aglietti method. RESULTS: The subjective functional score was 83.6+/‐3.5 in group 1 and 83.5+/‐3.5 in group 2. The overall IKDC knee score classes for group 1 were 0% A, 52.4% B, 28.6% C, and 19% D and for group 2 were 5.5% group A, 50% group B, 33.3% group C, and 11.1% group D. In group 1, the pivot test was negative in 61.9% and noted stage 1 in 28.6% and stage 2 in 9.5%. In group 2, the pivot test was negative in 78.9% and noted stage 1 in 15.8% and stage 2 in 5.3%. The KT‐1000 showed no difference in gain in laxity: 31% for group 1 and 27% for group 2. Similarly, radiographically there was no difference with a 43.9% gain in differential laxity for the medial compartment and 45.3% for the lateral compartment in group 1. In group 2 the corresponding values were 51.9% and 41.8%. The position of the tunnels was the same in the two groups. DISCUSSION: In a preliminary study with two years follow‐up, the results in these two series were not significantly different. It was concluded that there was not clear advantage to adding the extra‐articular lateral plasty. At the present 7‐year follow‐up, pivoting appears to be better controlled in the lateral plasty group (p=0.23), but with no significant difference for laxity for both knee compartments. The inclusion criteria would be different today and would be based on the laxity of the lateral compartment.",2006,English
60,61,PUBMED 29741911,Cochrane,10.1177/0363546518768768,"Sajovic, M; Stropnik, D; Skaza, K",Cochrane,Long-term Comparison of Semitendinosus and Gracilis Tendon Versus Patellar Tendon Autografts for Anterior Cruciate Ligament Reconstruction: a 17-Year Follow-up of a Randomized Controlled Trial,"BACKGROUND: Short‐term and mid‐term differences between hamstring and patellar tendon autografts for anterior cruciate ligament (ACL) reconstruction are well documented. Systematic reviews highlight the lack of long‐term results between the two grafts. HYPOTHESIS: Seventeen years after ACL reconstruction, no difference will be found in functional outcome, quality of life, and graft failure between patients with patellar tendon (PT) or semitendinosus and gracilis tendon (STG) autografts; however, a significant difference will be seen in the prevalence of osteoarthritis. STUDY DESIGN: Randomized controlled trial; Level of evidence, 2. METHODS: Sixty‐four patients were included in this prospective study (32 in each group). A single surgeon performed primary ACL reconstruction in alternating sequence. Forty‐eight patients (24 in each group) were evaluated 17 years after ACL reconstruction: A clinical assessment was made based on the International Knee Documentation Committee (IKDC) form, instrumented laxity was measured with KT‐1000 arthrometer, and radiography of the operated knee was conducted and assessed for degenerative disease. The Lysholm questionnaire and the Short Form‐36 version 2 questionnaire were filled out by the patients. RESULTS: At the 17‐year follow‐up, no statistically significant differences were seen with respect to graft failure (2 reruptures in the semitendinosus and gracilis tendon [STG] group [6.3%] and 3 reruptures in the PT group [9.4%]) and functional outcome. Increased instrumented laxity (>3 mm) measured with KT‐1000 arthrometer was seen in significantly more patients in the STG group (8 in the STG group compared with 2 in the PT group; P = .03) with a mean side‐to‐side difference of 2.17 ± 1.86 mm in the STG group compared with 1.33 ± 1.93 mm in the PT group. A significant difference was found in frequency of knee osteoarthritis (OA)‐100% in the PT group compared with 71% in the STG group ( P = .004). Patients in the PT group tended to have higher grade OA according to the IKDC grading system, with an average grade of 1.46 in the PT group compared with 1 in the STG group ( P = .055). The degenerative changes in the PT group were more common in the medial and patellofemoral compartments ( P = .003 and P = .04, respectively). CONCLUSION: Both autografts provided good to excellent subjective outcomes. No significant differences were noted in graft failure and clinical instability. However, significantly more patients in the STG group had increased instrumented anteroposterior translation measured with KT‐1000 arthrometer, and there was a greater prevalence of knee OA at 17 years after surgery in the PT group.",2018,English
61,62,PUBMED 38021297,Cochrane,10.1177/23259671231210035,"Anz, AW; Jordan, SE; Ostrander, RV; Branch, EA; Denney, TS; Cohen, A; Andrews, JR",Cochrane,Augmentation of ACL Autograft Reconstruction With an Amnion Collagen Matrix Wrap and Bone Marrow Aspirate Concentrate: a Pilot Randomized Controlled Trial With 2-Year Follow-up,"Background: It is theorized that the lack of a synovial lining after anterior cruciate ligament (ACL) injury and ACL reconstruction (ACLR) contributes to slow ligamentization and possible graft failure. Whether graft maturation and incorporation can be improved with the use of a scaffold requires investigation. Purpose: To evaluate the safety and efficacy of wrapping an ACL autograft with an amnion collagen matrix and injecting bone marrow aspirate concentrate (BMAC), quantify the cellular content of the BMAC samples, and assess 2‐year postoperative patient‐reported outcomes. Study Design: Randomized controlled trial; Level of evidence, 2. Methods: A total of 40 patients aged 18 to 35 years who were scheduled to undergo ACLR were enrolled in a prospective single‐blinded randomized controlled trial with 2 arms based on graft type: bone–patellar tendon–bone (BTB; n = 20) or hamstring (HS; n = 20). Participants in each arm were randomized into a control group who underwent standard ACLR or an intervention group who had their grafts wrapped with an amnion collagen matrix during graft preparation, after which BMAC was injected under the wrap layers after implantation. Postoperative magnetic resonance imaging (MRI) mapping/processing yielded mean T2* relaxation time and graft volume values at 3, 6, 9, and 12 months. Participants completed the Single Assessment Numeric Evaluation Score, Knee injury and Osteoarthritis Outcome Score, and pain visual analog scale. Statistical linear mixed‐effects models were used to quantify the effects over time and the differences between the control and intervention groups. Adverse events were also recorded. Results: No significant differences were found at any time point between the intervention and control groups for BTB T2* (95% CI, –1.89 to 0.63; P =.31), BTB graft volume (95% CI, –606 to 876.1; P =.71), HS T2* (95% CI, –2.17 to 0.39; P =.162), or HS graft volume (95% CI, –11,141.1 to 351.5; P =.28). No significant differences were observed between the intervention and control groups of either graft type on any patient‐reported outcome measure. No adverse events were reported after a 2‐year follow‐up. Conclusion: In this pilot study, wrapping a graft with an amnion collagen matrix and injecting BMAC appeared safe. MRI T2* values and graft volume of the augmented ACL graft were not significantly different from that of controls, suggesting that the intervention did not result in improved graft maturation. Registration: NCT03294759 (ClinicalTrials.gov identifier).",2023,English
62,63,PUBMED 15723704,Cochrane,10.1186/1471-2482-5-1,"Stengel, D; Matthes, G; Seifert, J; Tober, V; Mutze, S; Rademacher, G; Ekkernkamp, A; Bauwens, K; Wich, M; Casper, D",Cochrane,"Resorbable screws versus pins for optimal transplant fixation (SPOT) in anterior cruciate ligament replacement with autologous hamstring grafts: rationale and design of a randomized, controlled, patient and investigator blinded trial","BACKGROUND: Ruptures of the anterior cruciate ligament (ACL) are common injuries to the knee joint. Arthroscopic ACL replacement by autologous tendon grafts has established itself as a standard of care. Data from both experimental and observational studies suggest that surgical reconstruction does not fully restore knee stability. Persisting anterior laxity may lead to recurrent episodes of giving‐way and cartilage damage. This might at least in part depend on the method of graft fixation in the bony tunnels. Whereas resorbable screws are easy to handle, pins may better preserve graft tension. The objective of this study is to determine whether pinning of ACL grafts reduces residual anterior laxity six months after surgery as compared to screw fixation. DESIGN/METHODS: SPOT is a randomised, controlled, patient and investigator blinded trial conducted at a single academic institution. Eligible patients are scheduled to arthroscopic ACL repair with triple‐stranded hamstring grafts, conducted by a single, experienced surgeon. Intraoperatively, subjects willing to engage in this study will be randomised to transplant tethering with either resorbable screws or resorbable pins. No other changes apply to locally established treatment protocols. Patients and clinical investigators will remain blinded to the assigned fixation method until the six‐month follow‐up examination. The primary outcome is the side‐to‐side (repaired to healthy knee) difference in anterior translation as measured by the KT‐1000 arthrometer at a defined load (89 N) six months after surgery. A sample size of 54 patients will yield a power of 80% to detect a difference of 1.0 mm +/‐ standard deviation 1.2 mm at a two‐sided alpha of 5% with a t‐test for independent samples. Secondary outcomes (generic and disease‐specific measures of quality of life, magnetic resonance imaging morphology of transplants and devices) will be handled in an exploratory fashion. CONCLUSION: SPOT aims at showing a reduction in anterior knee laxity after fixing ACL grafts by pins compared to screws.",2005,English
63,64,,Cochrane,10.1016/j.arthro.2020.12.057,"Smith, PA",Cochrane,All-Inside Quadrupled Semitendinosus vs. BTB ACL Reconstruction in Young Athletes: RCT,"Purpose/Introduction: Anterior cruciate ligament (ACL) reconstruction is challenging in young athletes. An important clinical question is optimal graft choice in this high‐risk group. The purpose of this investigation was to compare clinical outcomes of ACL autograft reconstruction using all‐inside GraftLink quadrupled semitendinosis (GraftLink) versus the “gold standard” bone‐patellar tendon‐bone (BTB) in a high‐risk athletic population 24 years or younger. Methods: Skeletally mature candidates younger than 24 years old with an ACL tear were randomized into either the GraftLink (n=32) or BTB (n=32) groups and were followed for two years. MRIs were obtained at one‐year follow‐up, and radiographs were obtained at two‐year follow‐up. The primary outcome measure was KT‐ 1000 stability testing. Secondary outcome measures included: IKDC Knee Evaluation Form, IKDC Subjective Form, Knee Injury and Osteoarthritis Outcome Score (KOOS), Marx Activity Scale, and SF‐12. Result: At 2‐year follow‐up, no statistical difference existed with KT‐1000 measured side to side laxity between GraftLink (0.3 ± 0.7 mm) and BTB (0.0 ± 0.8 mm) (p = 0.197). Additionally, no statistical differences between the groups were found for any secondary outcome measure or with regards to imaging findings. BTB patients reported significantly higher postoperative pain scores at days 3 (p=0.05) and 7 (p=0.018) and had significantly greater kneeling pain at 2 years (p < 0.019). A return to sport questionnaire at 2 years revealed no significant difference between the groups for returning to preoperative level of sport activity (83% GraftLink, 74% BTB; p=0.415). Two graft retears (7%; p=0.222) occurred in the GraftLink group. Three patients in the BTB group experienced ACL tears in the contralateral knee (9%; p=0.239). Conclusion: ACL reconstruction with all‐inside quadrupled semitendinosis autograft GraftLink construct was equivalent to patellar BTB autograft based on KT‐1000 stability testing and validated outcome measures, including IKDC, in athletes 24 years or younger (average age 17.7). There was no significant difference in graft retear rate or return to sport at the same preoperative level between the groups. However, there was significantly less kneeling pain in the GraftLink cohort. Disclosure: Dr. Smith is a paid consultant for and receives research support from Arthrex.",2021,English
64,65,PUBMED 30480022,Cochrane,10.1177/2325967118808778,"Elveos, MM; Drogset, JO; Engebretsen, L; Brønn, R; Lundemo, TO; Gifstad, T",Cochrane,Anterior Cruciate Ligament Reconstruction Using a Bone-Patellar Tendon-Bone Graft With and Without a Ligament Augmentation Device: a 25-Year Follow-up of a Prospective Randomized Controlled Trial,"BACKGROUND: Various grafts and ligament augmentation devices (LADs) have been used in the search for optimal reconstruction of the anterior cruciate ligament (ACL). PURPOSE: To compare 25‐year follow‐up results after ACL reconstruction using a bone‐patellar tendon‐bone (BPTB) graft with or without the Kennedy LAD. STUDY DESIGN: Randomized controlled trial; Level of evidence, 1. METHODS: One hundred patients undergoing ACL reconstruction between 1991 and 1993 were randomized into 2 groups: reconstruction using a BPTB graft alone (BPTB group, 51 patients) or a BPTB graft with the Kennedy LAD (LAD group, 49 patients). The 25‐year follow‐up evaluation included a clinical knee examination, patient‐reported outcome measures, and an assessment of radiological osteoarthritis (OA) according to the Ahlbäck classification. Additional outcomes were reruptures and knee arthroplasty. RESULTS: Ninety‐three patients (93%) were available for the follow‐up evaluation: 48 patients in the BPTB group and 45 in the LAD group. Through telephone calls, 26 patients were excluded from further investigation because of reruptures and arthroplasty in the knee of interest; 67 patients were further investigated. A total of 43 of 44 (98%) and 42 of 44 (95%) patients had negative or 1+ Lachman and pivot‐shift test results, respectively. The mean Lysholm score was 85 for the BPTB group and 83 for the LAD group. All mean Knee injury and Osteoarthritis Outcome Score (KOOS) subscale values were ≥73. There were no statistically significant differences between groups in any of these outcomes or regarding the Tegner score, radiological classification of OA, or number of ACL reruptures. Signs of radiological OA were detected in all patients, and severe radiological OA (Ahlbäck grade III, IV, or V) was detected in 32% of patients in the BPTB group and 21% of patients in the LAD group (P = .37). There were 12 patients in the BPTB group and 7 in the LAD group who had documented reruptures (P = .40). One patient in the BPTB group and 6 in the LAD group underwent knee arthroplasty (P = .054). CONCLUSION: In the present study, there were no statistically significant differences between groups in any of the outcomes. After 25 years, 19% of patients had reruptures, 27% had severe radiological OA, and 7% underwent knee arthroplasty.",2018,English
65,66,,Cochrane,10.1177/2325967119S00212,"Castoldi, M; Batailler, C; Gunst, S; Neyret, P; Lustig, S; Servien, E",Cochrane,A prospective study of bone-tendon-bone ACL reconstruction with and without lateral extraarticular tenodesis : 19-year clinical and radiological follow-up,"Objectives: Anterior cruciate ligament (ACL) arthroscopic reconstruction with a patellar tendon graft (BTB) is a well‐known and reliable surgical option for control of anterior laxity, at short and middle term. Most of those patients are young and practice sports, often at high level. Few studies have evaluated the long term effects of ACL reconstruction, and more specifically lateral tenodesis, on knee function. It has been shown that chronic anterior instability, when left untreated, evolves towards femorotibial osteoarthritis in the 10 to 20 years after ACL rupture. This study aims to compare long‐term survival and femorotibial arthritis between ACL reconstruction with and without lateral tenodesis. Methods: 121 consecutive knees (120 patients) presenting with an ACL rupture between 1998 and 1999 were included in this prospective randomized monocentric study. For the 61 knees in group BTB, an isolated patellar tendon plasty with outside‐in technique was performed. For 60 knees in group BTB‐T, the intra‐articular plasty was associated with a lateral tenodesis with gracilis tendon. Patients were reviewed at 1 year, 6 years and 19 years post‐operatively. Results: 80 patients were contacted with a minimum follow‐up of 19 years. 43 patients had a clinical examination and the 37 other patients were evaluated through a telephone questionnaire. We had standard X‐rays for 45 patients and laximetry (TELOS™) for 42 patients. 41 patients (34%) were lost to follow‐up. 16 knees (20%) had experienced a graft failure, 5 of which had had an iterative ACL plasty. The difference between group BTB (27.5%) and group BTB‐T (13.2%) concerning graft failure was not statistically significant (p = 0.38). 32 patients (71%) had femorotibial osteoarthritis (IKDC grade C or D). There was no difference between groups BTB and BTB‐T concerning medial femorotibial osteoarthritis. Lateral femorotibial osteoarthritis was significantly increased in groupe BTB‐T (59%) compared to group BTB (21%) and to the contralateral knee (5%). 36 patients (45%) had had a lateral or medial meniscectomy. Mean subjective IKDC score was 81.8/100, comparable between groups BTB and BTB‐T. 67% still practiced pivot sports. Conclusion: At 19 years follow‐up after patellar tendon ACL plasty, lateral tenodesis did not significantly improve graft survival in our study. Lateral femorotibial osteoarthritis was significantly increased in patients with a lateral tenodesis. However, a follow‐up bias may be that lesions of the lateral meniscus were more frequent in BTB‐T patients for whom we obtained X‐rays. Functional scores were stable at over 80/100 and two thirds of patients still practiced pivot sports. ACL graft survival was 80% at 20 years follow‐up.",2019,English
